cal_date,shipper_group,hub_name,total_orders,total_orders_kpi,first_mile_canceled_order,pu_success_ontime,pu_success_late,pending_pu_not_due,pending_pu_late,first_attempt_ontime,first_attempt_late,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
7/9/2021,Shopee,HCM - Thu Duc - SOU - DP,2165,2133,77,1820,267,0,1,2011,122,0.0356,0.9428,0.8406
7/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,178,178,4,103,70,0,1,117,61,0.0225,0.6573,0.5787
7/8/2021,Shopee,HCM - Thu Duc - SOU - DP,3856,3828,68,3288,500,0,0,3564,264,0.0176,0.931,0.8527
7/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,261,260,5,185,69,0,2,230,30,0.0192,0.8846,0.7088
7/7/2021,Shopee,HCM - Thu Duc - SOU - DP,11025,10932,137,10107,781,0,0,10476,456,0.0124,0.9583,0.9167
7/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,186,184,11,122,53,0,0,162,22,0.0591,0.8804,0.6559
7/6/2021,Shopee,HCM - Thu Duc - SOU - DP,2288,2272,30,2055,203,0,0,2202,70,0.0131,0.9692,0.8982
7/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,214,214,15,163,36,0,0,197,17,0.0701,0.9206,0.7617
7/5/2021,Shopee,HCM - Thu Duc - SOU - DP,3070,3050,44,2796,230,0,0,2953,97,0.0143,0.9682,0.9107
7/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,71,71,0,64,7,0,0,69,2,0.00E+00,0.9718,0.9014
7/4/2021,Shopee,HCM - Thu Duc - SOU - DP,2122,2091,46,1799,277,0,0,1994,97,0.0217,0.9536,0.8478
7/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,206,206,0,147,59,0,0,190,16,0.00E+00,0.9223,0.7136
7/3/2021,Shopee,HCM - Thu Duc - SOU - DP,1726,1714,25,1516,185,0,0,1629,85,0.0145,0.9504,0.8783
7/2/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,181,181,4,128,49,0,0,166,15,0.0221,0.9171,0.7072
7/2/2021,Shopee,HCM - Thu Duc - SOU - DP,2029,2000,43,1845,139,0,2,1959,41,0.0212,0.9795,0.9093
7/1/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,165,164,7,126,32,0,0,144,20,0.0424,0.878,0.7636
7/1/2021,Shopee,HCM - Thu Duc - SOU - DP,1345,1329,24,1243,78,0,0,1293,36,0.0178,0.9729,0.9242
6/30/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,193,192,5,153,35,0,0,186,6,0.0259,0.9688,0.7927
6/30/2021,Shopee,HCM - Thu Duc - SOU - DP,1352,1347,26,1185,141,0,0,1343,4,0.0192,0.997,0.8765
6/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,248,247,5,205,38,0,0,242,5,0.0202,0.9798,0.8266
6/29/2021,Shopee,HCM - Thu Duc - SOU - DP,1423,1417,23,1268,132,0,0,1397,20,0.0162,0.9859,0.8911
6/28/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,297,296,5,211,81,0,0,289,7,0.0168,0.9764,0.7104
6/28/2021,Shopee,HCM - Thu Duc - SOU - DP,2047,2031,31,1891,125,0,0,2018,13,0.0151,0.9936,0.9238
6/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,33,33,0,28,5,0,0,30,3,0.00E+00,0.9091,0.8485
6/27/2021,Shopee,HCM - Thu Duc - SOU - DP,2420,2403,28,1877,515,0,0,2271,132,0.0116,0.9451,0.7756
6/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,110,108,5,88,17,0,0,99,9,0.0455,0.9167,0.8
6/26/2021,Shopee,HCM - Thu Duc - SOU - DP,2044,2032,37,1828,179,0,0,2022,10,0.0181,0.9951,0.8943
6/25/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,137,137,3,110,24,0,0,128,9,0.0219,0.9343,0.8029
6/25/2021,Shopee,HCM - Thu Duc - SOU - DP,2264,2240,39,2080,145,0,0,2202,38,0.0172,0.983,0.9187
6/24/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,123,122,1,89,33,0,0,106,16,0.0081,0.8689,0.7236
6/24/2021,Shopee,HCM - Thu Duc - SOU - DP,1684,1676,43,1490,151,0,0,1644,32,0.0255,0.9809,0.8848
6/23/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,142,142,2,117,23,0,0,138,4,0.0141,0.9718,0.8239
6/23/2021,Shopee,HCM - Thu Duc - SOU - DP,1744,1733,24,1598,122,0,0,1710,23,0.0138,0.9867,0.9163
6/22/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,264,264,5,226,33,0,0,258,6,0.0189,0.9773,0.8561
6/22/2021,Shopee,HCM - Thu Duc - SOU - DP,1964,1955,36,1753,174,0,1,1874,81,0.0183,0.9586,0.8926
6/21/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,273,272,8,142,123,0,0,167,105,0.0293,0.614,0.5201
6/21/2021,Shopee,HCM - Thu Duc - SOU - DP,3437,3420,35,3093,309,0,0,3239,181,0.0102,0.9471,0.8999
6/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,147,146,1,104,42,0,0,106,40,0.0068,0.726,0.7075
6/20/2021,Shopee,HCM - Thu Duc - SOU - DP,1829,1801,45,1394,390,0,0,1639,162,0.0246,0.91,0.7622
6/19/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,268,265,7,181,80,0,0,252,13,0.0261,0.9509,0.6754
6/19/2021,Shopee,HCM - Thu Duc - SOU - DP,2767,2742,61,2356,350,0,0,2664,78,0.022,0.9716,0.8515
6/18/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,136,135,2,103,31,0,0,112,23,0.0147,0.8296,0.7574
6/18/2021,Shopee,HCM - Thu Duc - SOU - DP,3338,3318,68,2959,310,0,1,3254,64,0.0204,0.9807,0.8865
6/17/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,147,147,2,93,52,0,0,107,40,0.0136,0.7279,0.6327
6/17/2021,Shopee,HCM - Thu Duc - SOU - DP,3043,3020,49,2699,295,0,0,2875,145,0.0161,0.952,0.887
6/16/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,148,146,8,106,34,0,0,127,19,0.0541,0.8699,0.7162
6/16/2021,Shopee,HCM - Thu Duc - SOU - DP,4694,4675,55,4211,428,0,0,4513,162,0.0117,0.9653,0.8971
6/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,124,122,10,59,55,0,0,88,34,0.0806,0.7213,0.4758
6/15/2021,Shopee,HCM - Thu Duc - SOU - DP,4468,4442,62,3872,534,0,0,4276,166,0.0139,0.9626,0.8666
6/14/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,210,206,6,145,59,0,0,173,33,0.0286,0.8398,0.6905
6/14/2021,Shopee,HCM - Thu Duc - SOU - DP,4088,4060,65,3494,529,0,0,3786,274,0.0159,0.9325,0.8547
6/13/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,63,58,6,44,13,0,0,54,4,0.0952,0.931,0.6984
6/13/2021,Shopee,HCM - Thu Duc - SOU - DP,1980,1960,42,1527,411,0,0,1879,81,0.0212,0.9587,0.7712
6/12/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,152,149,7,105,40,0,0,143,6,0.0461,0.9597,0.6908
6/12/2021,Shopee,HCM - Thu Duc - SOU - DP,3175,3157,46,2774,355,0,0,3081,76,0.0145,0.9759,0.8737
6/11/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,210,209,2,153,55,0,0,192,17,0.0095,0.9187,0.7286
6/11/2021,Shopee,HCM - Thu Duc - SOU - DP,2898,2874,40,2565,293,0,0,2769,105,0.0138,0.9635,0.8851
6/10/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,198,198,2,143,53,0,0,191,7,0.0101,0.9646,0.7222
6/10/2021,Shopee,HCM - Thu Duc - SOU - DP,2227,2207,41,1945,241,0,0,2113,94,0.0184,0.9574,0.8734
6/9/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,198,196,3,140,55,0,0,190,6,0.0152,0.9694,0.7071
6/9/2021,Shopee,HCM - Thu Duc - SOU - DP,2670,2654,35,2323,312,0,0,2511,143,0.0131,0.9461,0.87
6/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,214,210,6,166,42,0,0,199,11,0.028,0.9476,0.7757
6/8/2021,Shopee,HCM - Thu Duc - SOU - DP,2964,2943,48,2116,799,0,1,2677,266,0.0162,0.9096,0.7139
6/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,281,279,4,191,86,0,0,212,67,0.0142,0.7599,0.6797
6/7/2021,Shopee,HCM - Thu Duc - SOU - DP,5277,5252,45,4251,981,0,0,4605,647,0.0085,0.8768,0.8056
6/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,71,71,0,47,24,0,0,55,16,0.00E+00,0.7746,0.662
6/6/2021,Shopee,HCM - Thu Duc - SOU - DP,9528,9469,131,5835,3562,0,0,9061,408,0.0137,0.9569,0.6124
6/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,117,117,1,105,11,0,0,112,5,0.0085,0.9573,0.8974
6/5/2021,Shopee,HCM - Thu Duc - SOU - DP,2481,2460,45,2188,247,0,1,2427,33,0.0181,0.9866,0.8819
6/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,141,139,2,119,20,0,0,136,3,0.0142,0.9784,0.844
6/4/2021,Shopee,HCM - Thu Duc - SOU - DP,2040,2028,37,1902,101,0,0,1994,34,0.0181,0.9832,0.9324
6/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,110,110,2,96,12,0,0,104,6,0.0182,0.9455,0.8727
6/3/2021,Shopee,HCM - Thu Duc - SOU - DP,2140,2121,33,1961,146,0,0,2060,61,0.0154,0.9712,0.9164
6/2/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,154,153,4,139,11,0,0,150,3,0.026,0.9804,0.9026
6/2/2021,Shopee,HCM - Thu Duc - SOU - DP,2485,2461,33,2317,135,0,0,2443,18,0.0133,0.9927,0.9324
6/1/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,173,173,0,116,57,0,0,168,5,0.00E+00,0.9711,0.6705
6/1/2021,Shopee,HCM - Thu Duc - SOU - DP,2295,2280,27,2069,199,0,0,2275,5,0.0118,0.9978,0.9015
5/31/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,214,212,3,170,41,0,0,206,6,0.014,0.9717,0.7944
5/31/2021,Shopee,HCM - Thu Duc - SOU - DP,2626,2611,35,2421,170,0,0,2566,45,0.0133,0.9828,0.9219
5/30/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,39,39,1,34,4,0,0,38,1,0.0256,0.9744,0.8718
5/30/2021,Shopee,HCM - Thu Duc - SOU - DP,1421,1408,35,1145,241,0,0,1400,8,0.0246,0.9943,0.8058
5/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,147,146,3,125,19,0,0,138,8,0.0204,0.9452,0.8503
5/29/2021,Shopee,HCM - Thu Duc - SOU - DP,1824,1804,32,1651,141,0,0,1787,17,0.0175,0.9906,0.9052
5/28/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,222,222,5,193,24,0,0,220,2,0.0225,0.991,0.8694
5/28/2021,Shopee,HCM - Thu Duc - SOU - DP,1822,1804,29,1703,90,0,0,1804,0,0.0159,1,0.9347
5/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,178,178,1,147,30,0,0,169,9,0.0056,0.9494,0.8258
5/27/2021,Shopee,HCM - Thu Duc - SOU - DP,1775,1761,28,1625,122,0,0,1759,2,0.0158,0.9989,0.9155
5/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,128,124,14,101,13,0,0,116,8,0.1094,0.9355,0.7891
5/26/2021,Shopee,HCM - Thu Duc - SOU - DP,1787,1777,17,1653,117,0,0,1761,16,0.0095,0.991,0.925
5/25/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,218,218,1,196,21,0,0,205,13,0.0046,0.9404,0.8991
5/25/2021,Shopee,HCM - Thu Duc - SOU - DP,2545,2500,58,2168,319,0,0,2280,220,0.0228,0.912,0.8519
5/24/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,186,185,6,120,60,0,0,178,7,0.0323,0.9622,0.6452
5/24/2021,Shopee,HCM - Thu Duc - SOU - DP,4567,4475,130,3712,725,0,0,4265,210,0.0285,0.9531,0.8128
5/23/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,28,26,3,18,7,0,0,26,0,0.1071,1,0.6429
5/23/2021,Shopee,HCM - Thu Duc - SOU - DP,1177,1162,36,857,284,0,0,1117,45,0.0306,0.9613,0.7281
5/22/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,71,71,1,60,10,0,0,67,4,0.0141,0.9437,0.8451
5/22/2021,Shopee,HCM - Thu Duc - SOU - DP,2061,2051,22,1848,191,0,0,2019,32,0.0107,0.9844,0.8967
5/21/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,151,150,9,89,53,0,0,137,13,0.0596,0.9133,0.5894
5/21/2021,Shopee,HCM - Thu Duc - SOU - DP,2072,2057,29,1931,112,0,0,2036,21,0.014,0.9898,0.9319
5/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,124,121,6,100,18,0,0,121,0,0.0484,1,0.8065
5/20/2021,Shopee,HCM - Thu Duc - SOU - DP,2156,2140,34,2015,107,0,0,2136,4,0.0158,0.9981,0.9346
5/19/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,143,141,5,110,28,0,0,141,0,0.035,1,0.7692
5/19/2021,Shopee,HCM - Thu Duc - SOU - DP,2723,2707,40,2278,405,0,0,2706,1,0.0147,0.9996,0.8366
5/18/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,263,261,3,126,134,0,0,152,109,0.0114,0.5824,0.4791
5/18/2021,Shopee,HCM - Thu Duc - SOU - DP,2287,2278,28,2063,196,0,0,2245,33,0.0122,0.9855,0.9021
5/17/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,189,186,7,134,48,0,0,186,0,0.037,1,0.709
5/17/2021,Shopee,HCM - Thu Duc - SOU - DP,3054,3032,40,2600,414,0,0,2943,89,0.0131,0.9706,0.8513
5/16/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,33,31,4,26,3,0,0,31,0,0.1212,1,0.7879
5/16/2021,Shopee,HCM - Thu Duc - SOU - DP,2250,2233,57,1439,754,0,0,2210,23,0.0253,0.9897,0.6396
5/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,144,144,14,106,24,0,0,144,0,0.0972,1,0.7361
5/15/2021,Shopee,HCM - Thu Duc - SOU - DP,2964,2837,148,2550,266,0,0,2829,8,0.0499,0.9972,0.8603
5/14/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,204,199,15,165,24,0,0,195,4,0.0735,0.9799,0.8088
5/14/2021,Shopee,HCM - Thu Duc - SOU - DP,2050,2036,29,1916,105,0,0,2025,11,0.0141,0.9946,0.9346
5/13/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,224,221,5,178,41,0,0,220,1,0.0223,0.9955,0.7946
5/13/2021,Shopee,HCM - Thu Duc - SOU - DP,1938,1912,43,1771,124,0,0,1882,30,0.0222,0.9843,0.9138
5/12/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,177,177,4,126,47,0,0,177,0,0.0226,1,0.7119
5/12/2021,Shopee,HCM - Thu Duc - SOU - DP,1887,1877,25,1725,137,0,0,1866,11,0.0132,0.9941,0.9141
5/11/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,208,206,11,119,78,0,0,196,10,0.0529,0.9515,0.5721
5/11/2021,Shopee,HCM - Thu Duc - SOU - DP,2261,2254,28,2033,200,0,0,2238,16,0.0124,0.9929,0.8992
5/10/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,230,227,6,166,58,0,0,226,1,0.0261,0.9956,0.7217
5/10/2021,Shopee,HCM - Thu Duc - SOU - DP,3262,3246,37,2983,242,0,0,3228,18,0.0113,0.9945,0.9145
5/9/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,58,56,2,48,8,0,0,56,0,0.0345,1,0.8276
5/9/2021,Shopee,HCM - Thu Duc - SOU - DP,1104,1096,21,901,182,0,0,1079,17,0.019,0.9845,0.8161
5/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,163,163,4,146,13,0,0,159,4,0.0245,0.9755,0.8957
5/8/2021,Shopee,HCM - Thu Duc - SOU - DP,1903,1889,32,1716,155,0,0,1868,21,0.0168,0.9889,0.9017
5/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,199,198,1,172,26,0,0,191,7,0.005,0.9646,0.8643
5/7/2021,Shopee,HCM - Thu Duc - SOU - DP,2074,2063,31,1886,157,0,0,2020,43,0.0149,0.9792,0.9094
5/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,259,254,6,215,38,0,0,250,4,0.0232,0.9843,0.8301
5/6/2021,Shopee,HCM - Thu Duc - SOU - DP,4277,4268,24,3517,736,0,0,4205,63,0.0056,0.9852,0.8223
5/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,204,202,3,158,43,0,0,197,5,0.0147,0.9752,0.7745
5/5/2021,Shopee,HCM - Thu Duc - SOU - DP,6351,5409,988,4736,627,0,0,5399,10,0.1556,0.9982,0.7457
5/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,240,234,11,196,33,0,0,224,10,0.0458,0.9573,0.8167
5/4/2021,Shopee,HCM - Thu Duc - SOU - DP,1933,1913,36,1747,150,0,0,1907,6,0.0186,0.9969,0.9038
5/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,305,299,10,247,48,0,0,284,15,0.0328,0.9498,0.8098
5/3/2021,Shopee,HCM - Thu Duc - SOU - DP,2495,2477,37,2242,216,0,0,2438,39,0.0148,0.9843,0.8986
5/2/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,57,57,1,55,1,0,0,55,2,0.0175,0.9649,0.9649
5/2/2021,Shopee,HCM - Thu Duc - SOU - DP,2105,2078,38,1661,406,0,0,2078,0,0.0181,1,0.7891
5/1/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,8,8,1,2,5,0,0,3,5,0.125,0.375,0.25
5/1/2021,Shopee,HCM - Thu Duc - SOU - DP,841,820,34,663,144,0,0,819,1,0.0404,0.9988,0.7883
4/30/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,18,18,0,2,16,0,0,2,16,0.00E+00,0.1111,0.1111
4/30/2021,Shopee,HCM - Thu Duc - SOU - DP,453,428,38,298,117,0,0,427,1,0.0839,0.9977,0.6578
4/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,138,138,2,117,19,0,0,132,6,0.0145,0.9565,0.8478
4/29/2021,Shopee,HCM - Thu Duc - SOU - DP,1377,1364,24,1284,69,0,0,1363,1,0.0174,0.9993,0.9325
4/28/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,206,206,6,174,26,0,0,205,1,0.0291,0.9951,0.8447
4/28/2021,Shopee,HCM - Thu Duc - SOU - DP,2022,2012,30,1904,88,0,0,2012,0,0.0148,1,0.9416
4/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,178,178,5,150,23,0,0,171,7,0.0281,0.9607,0.8427
4/27/2021,Shopee,HCM - Thu Duc - SOU - DP,2464,2449,29,2228,207,0,0,2346,103,0.0118,0.9579,0.9042
4/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,346,346,2,317,27,0,0,342,4,0.0058,0.9884,0.9162
4/26/2021,Shopee,HCM - Thu Duc - SOU - DP,1474,1461,31,1315,128,0,0,1449,12,0.021,0.9918,0.8921
4/25/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,54,51,5,39,10,0,0,51,0,0.0926,1,0.7222
4/25/2021,Shopee,HCM - Thu Duc - SOU - DP,939,926,23,678,238,0,0,844,82,0.0245,0.9114,0.722
4/24/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,167,166,8,130,29,0,0,165,1,0.0479,0.994,0.7784
4/24/2021,Shopee,HCM - Thu Duc - SOU - DP,1591,1581,23,1448,120,0,0,1581,0,0.0145,1,0.9101
4/23/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,182,179,7,136,39,0,0,171,8,0.0385,0.9553,0.7473
4/23/2021,Shopee,HCM - Thu Duc - SOU - DP,1281,1273,16,1107,158,0,0,1222,51,0.0125,0.9599,0.8642
4/22/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,273,272,4,234,35,0,0,272,0,0.0147,1,0.8571
4/22/2021,Shopee,HCM - Thu Duc - SOU - DP,2052,2034,32,1898,122,0,0,1977,57,0.0156,0.972,0.925
4/21/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,60,59,3,22,35,0,0,28,31,0.05,0.4746,0.3667
4/21/2021,Shopee,HCM - Thu Duc - SOU - DP,1356,1328,37,1296,23,0,0,1327,1,0.0273,0.9992,0.9558
4/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,181,175,9,148,24,0,0,168,7,0.0497,0.96,0.8177
4/20/2021,Shopee,HCM - Thu Duc - SOU - DP,1695,1683,31,1563,101,0,0,1676,7,0.0183,0.9958,0.9221
4/19/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,241,233,13,170,58,0,0,233,0,0.0539,1,0.7054
4/19/2021,Shopee,HCM - Thu Duc - SOU - DP,3199,3164,62,2946,191,0,0,3164,0,0.0194,1,0.9209
4/18/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,40,39,1,37,2,0,0,39,0,0.025,1,0.925
4/18/2021,Shopee,HCM - Thu Duc - SOU - DP,1172,1156,36,850,286,0,0,1150,6,0.0307,0.9948,0.7253
4/17/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,166,164,8,146,12,0,0,164,0,0.0482,1,0.8795
4/17/2021,Shopee,HCM - Thu Duc - SOU - DP,1649,1636,29,1467,153,0,0,1634,2,0.0176,0.9988,0.8896
4/16/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,175,170,10,142,23,0,0,167,3,0.0571,0.9824,0.8114
4/16/2021,Shopee,HCM - Thu Duc - SOU - DP,2433,2424,39,2222,172,0,0,2419,5,0.016,0.9979,0.9133
4/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,174,172,4,153,17,0,0,172,0,0.023,1,0.8793
4/15/2021,Shopee,HCM - Thu Duc - SOU - DP,2672,2636,55,2415,202,0,0,2636,0,0.0206,1,0.9038
4/14/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,236,232,7,196,33,0,0,230,2,0.0297,0.9914,0.8305
4/14/2021,Shopee,HCM - Thu Duc - SOU - DP,1798,1790,32,1676,90,0,0,1789,1,0.0178,0.9994,0.9321
4/13/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,177,176,7,94,76,0,0,167,9,0.0395,0.9489,0.5311
4/13/2021,Shopee,HCM - Thu Duc - SOU - DP,2003,1991,23,1882,98,0,0,1984,7,0.0115,0.9965,0.9396
4/12/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,216,211,9,161,46,0,0,202,9,0.0417,0.9573,0.7454
4/12/2021,Shopee,HCM - Thu Duc - SOU - DP,986,978,23,894,69,0,0,976,2,0.0233,0.998,0.9067
4/11/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,36,36,0,30,6,0,0,36,0,0.00E+00,1,0.8333
4/11/2021,Shopee,HCM - Thu Duc - SOU - DP,1030,1020,20,749,261,0,0,1014,6,0.0194,0.9941,0.7272
4/10/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,139,135,4,110,25,0,0,135,0,0.0288,1,0.7914
4/10/2021,Shopee,HCM - Thu Duc - SOU - DP,1606,1599,20,1421,165,0,0,1562,37,0.0125,0.9769,0.8848
4/9/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,172,168,5,145,22,0,0,163,5,0.0291,0.9702,0.843
4/9/2021,Shopee,HCM - Thu Duc - SOU - DP,1782,1763,41,1640,101,0,0,1750,13,0.023,0.9926,0.9203
4/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,141,141,3,118,20,0,0,135,6,0.0213,0.9574,0.8369
4/8/2021,Shopee,HCM - Thu Duc - SOU - DP,2305,2296,25,2159,121,0,0,2259,37,0.0108,0.9839,0.9367
4/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,190,188,3,159,28,0,0,185,3,0.0158,0.984,0.8368
4/7/2021,Shopee,HCM - Thu Duc - SOU - DP,1736,1727,25,1534,177,0,0,1706,21,0.0144,0.9878,0.8836
4/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,219,216,4,179,36,0,0,215,1,0.0183,0.9954,0.8174
4/6/2021,Shopee,HCM - Thu Duc - SOU - DP,2714,2698,41,2435,238,0,0,2694,4,0.0151,0.9985,0.8972
4/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,237,235,3,188,46,0,0,235,0,0.0127,1,0.7932
4/5/2021,Shopee,HCM - Thu Duc - SOU - DP,5010,4988,58,4393,559,0,0,4986,2,0.0116,0.9996,0.8768
4/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,63,63,1,58,4,0,0,63,0,0.0159,1,0.9206
4/4/2021,Shopee,HCM - Thu Duc - SOU - DP,6081,6020,118,4592,1371,0,0,5927,93,0.0194,0.9846,0.7551
4/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,148,147,1,140,7,0,0,147,0,0.0068,1,0.9459
4/3/2021,Shopee,HCM - Thu Duc - SOU - DP,1848,1843,28,1711,109,0,0,1837,6,0.0152,0.9967,0.9259
4/2/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,255,250,5,221,29,0,0,250,0,0.0196,1,0.8667
4/2/2021,Shopee,HCM - Thu Duc - SOU - DP,1822,1806,32,1718,72,0,0,1798,8,0.0176,0.9956,0.9429
4/1/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,171,170,5,133,33,0,0,166,4,0.0292,0.9765,0.7778
4/1/2021,Shopee,HCM - Thu Duc - SOU - DP,1878,1855,39,1730,109,0,0,1844,11,0.0208,0.9941,0.9212
3/31/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,208,207,2,172,34,0,0,207,0,0.0096,1,0.8269
3/31/2021,Shopee,HCM - Thu Duc - SOU - DP,2174,2157,25,2051,98,0,0,2152,5,0.0115,0.9977,0.9434
3/30/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,235,225,10,173,52,0,0,225,0,0.0426,1,0.7362
3/30/2021,Shopee,HCM - Thu Duc - SOU - DP,1854,1836,33,1687,134,0,0,1827,9,0.0178,0.9951,0.9099
3/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,251,250,2,186,63,0,0,244,6,0.008,0.976,0.741
3/29/2021,Shopee,HCM - Thu Duc - SOU - DP,2805,2763,61,2561,183,0,0,2752,11,0.0217,0.996,0.913
3/28/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,94,94,1,80,13,0,0,93,1,0.0106,0.9894,0.8511
3/28/2021,Shopee,HCM - Thu Duc - SOU - DP,1267,1236,45,982,240,0,0,1230,6,0.0355,0.9951,0.7751
3/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,191,187,4,157,30,0,0,186,1,0.0209,0.9947,0.822
3/27/2021,Shopee,HCM - Thu Duc - SOU - DP,2863,2842,46,2448,369,0,0,2838,4,0.0161,0.9986,0.855
3/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,152,151,1,129,22,0,0,151,0,0.0066,1,0.8487
