cal_date,hub_name,shipper_group,avg_pending_time_dest_hub,avg_delivery_attempts,rts_orders,rts_rate
7/4/2021,BIP - Binh Phuoc - SOU,DS,,1.192307692,0,0
7/4/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),54.33333333,1.125,3,0.125
7/4/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,71,1.136363636,1,0.045454545
7/4/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,,1.15,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),,1,0,0
7/4/2021,DAK - Buon Ho - SOU - SUB 2,DS,80,1.294117647,1,0.066666667
7/4/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,,1,0,0
7/4/2021,BIP - Binh Phuoc - SOU,XB,,1,0,0
7/4/2021,HN - Bac Tu Liem - NOR - DP,DS,95.72727273,1.580645161,2,0.142857143
7/4/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),,1.357142857,0,0
7/4/2021,HCM - Go Vap A - SOU - DP,ES,,1.076923077,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,DS,,1.416666667,0,0
7/4/2021,HN - Ba Dinh - NOR - DP,DS,38,1.461538462,0,0
7/4/2021,HCM - Binh Thanh 1 - SOU - DP,XB,,1.222222222,0,0
7/4/2021,HCM - Phu Nhuan - SOU - DP,XB,,1.375,0,0
7/4/2021,HCM - District 10 - SOU - DP,ES,63,1.5,1,0.125
7/4/2021,BIP - Binh Phuoc - SOU,ES,71.5,1.454545455,0,0
7/4/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),184,1.142857143,1,0.142857143
7/4/2021,HN - Thanh Xuan 2 - NOR - DP,DS,62,1.2,1,0.142857143
7/4/2021,HN - Bac Tu Liem - NOR - DP,EN,,1.142857143,0,0
7/4/2021,HCM - Phu Nhuan - SOU - DP,Others,13,1.714285714,1,0.142857143
7/4/2021,HCM - District 10 - SOU - DP,Others,,1.571428571,0,0
7/4/2021,HN - Bac Tu Liem - NOR - DP,Others,75,1.166666667,1,0.166666667
7/4/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,277,1.5,1,0.166666667
7/4/2021,BIP - Binh Phuoc - SOU,Others,87,1.666666667,1,0.166666667
7/4/2021,HN - Ba Dinh - NOR - DP,EN,,1.4,0,0
7/4/2021,HCM - Phu Nhuan - SOU - DP,ES,,1.2,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,EN,,1,0,0
7/4/2021,HN - Ba Dinh - NOR - DP,XB,,1,0,0
7/4/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,75,2,0,0
7/4/2021,HN - Bac Tu Liem - NOR - DP,XB,,1,0,0
7/4/2021,BIP - Binh Phuoc - SOU,EN,90,2,3,0.75
7/4/2021,HCM - Binh Thanh 1 - SOU - DP,DS,,1.25,0,0
7/4/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1,0,0
7/4/2021,DAK - Buon Ho - SOU - SUB 2,EN,97,1.666666667,1,0.25
7/4/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1.333333333,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,1,0,0
7/4/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,13,1,2,0.666666667
7/4/2021,DAK - Buon Ho - SOU - SUB 2,ES,122,2,1,0.333333333
7/4/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,,1.333333333,0,0
7/4/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,,1,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,Others,,1,0,0
7/4/2021,DAK - Buon Ho - SOU - SUB 2,Others,,1,0,0
7/4/2021,HN - Thanh Xuan 1 - NOR - DP,ES,,1,0,0
7/4/2021,HCM - Go Vap A - SOU - DP,XB,,1,0,0
7/4/2021,HN - Ba Dinh - NOR - DP,ES,63,1.5,1,0.5
7/4/2021,DAK - Buon Ho - SOU - SUB 2,XB,,1,0,0
7/4/2021,HCM - Go Vap A - SOU - DP,Tiki,,1,0,0
7/4/2021,HCM - Phu Nhuan - SOU - DP,EN,,1,0,0
7/4/2021,HCM - Go Vap A - SOU - DP,EN,248,3,1,1
7/4/2021,HCM - Binh Thanh 1 - SOU - DP,EN,,1,0,0
7/4/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
7/4/2021,BIP - Binh Phuoc - SOU,Tiki Marketplace,,1,0,0
7/4/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1,0,0
7/4/2021,DAK - Buon Ho - SOU - SUB 2,Partnerships,,1,0,0
7/4/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,,1,0,0
7/3/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,50.90909091,1.091472868,22,0.017054264
7/3/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,52.08333333,1.129503408,12,0.011684518
7/3/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,42.5,1.131521739,8,0.008695652
7/3/2021,HCM - District 10 - SOU - DP,Shopee Vietnam,54,1.149821641,18,0.021403092
7/3/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,47.18181818,1.100621118,11,0.013664596
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,39.44444444,1.140730717,9,0.01217862
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,61,1.099099099,6,0.009009009
7/3/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,52.33333333,1.1107739,12,0.018209408
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,55.15,1.14159292,20,0.03539823
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,71.28571429,1.130177515,7,0.013806706
7/3/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,36.54545455,1.053824363,11,0.031161473
7/3/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),41.09090909,1.142322097,22,0.082397004
7/3/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),63.14285714,1.160337553,7,0.029535865
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,54.66666667,1.269767442,6,0.027906977
7/3/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,40,1.052132701,6,0.028436019
7/3/2021,ANG - An Giang - SOU,Shopee Vietnam,60.75,1.261306533,4,0.020100503
7/3/2021,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),34.77777778,1.235294118,9,0.048128342
7/3/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),47.33333333,1.098265896,6,0.034682081
7/3/2021,LA - Long An - SOU,Shopee Vietnam,73.66666667,1.046783626,3,0.01754386
7/3/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),10.5,1.112426036,2,0.01183432
7/3/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),39,1.120300752,6,0.045112782
7/3/2021,HCM - Go Vap A - SOU - DP,DS,84.14285714,1.267716535,7,0.05511811
7/3/2021,LA - Long An - SOU,Lazada Master Account (ASC),65.90909091,1.19047619,11,0.087301587
7/3/2021,HCM - Phu Nhuan - SOU - DP,XB,19.8,1.327433628,5,0.044247788
7/3/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),63.11111111,1.336448598,9,0.08411215
7/3/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,29.8,1.132653061,5,0.051020408
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),73.5,1.166666667,2,0.020833333
7/3/2021,HCM - District 10 - SOU - DP,XB,83,1.231578947,4,0.042105263
7/3/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,61.14285714,1.184782609,7,0.076086957
7/3/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),58.75,1.191011236,8,0.08988764
7/3/2021,HCM - Phu Nhuan - SOU - DP,DS,44.2,1.279069767,4,0.047058824
7/3/2021,HCM - Go Vap A - SOU - DP,XB,,1.152941176,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,13,1.092105263,3,0.039473684
7/3/2021,HCM - District 10 - SOU - DP,DS,90.66666667,1.473684211,3,0.04109589
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,XB,,1.085714286,0,0
7/3/2021,ANG - An Giang - SOU,Lazada Master Account (ASC),60.83333333,1.411764706,6,0.088235294
7/3/2021,THH - Thanh Hoa - NOR,DS,92.5,1.242857143,2,0.029411765
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,87,1.25,1,0.015625
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,Others,168.25,1.229508197,8,0.131147541
7/3/2021,HN - Ba Dinh - NOR - DP,DS,73.5,1.348484848,6,0.1
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,DS,81,1.267857143,4,0.074074074
7/3/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),37,1.169811321,9,0.169811321
7/3/2021,ANG - An Giang - SOU,DS,118,1.444444444,4,0.093023256
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),72,1.23255814,2,0.046511628
7/3/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),23,1.11627907,6,0.139534884
7/3/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,15,1.095238095,2,0.047619048
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),75,1.25,2,0.051282051
7/3/2021,HN - Bac Tu Liem - NOR - DP,DS,100.3636364,1.388059701,3,0.076923077
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),,1.128205128,0,0
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),38,1.128205128,2,0.051282051
7/3/2021,DAK - Buon Ho - SOU - SUB 2,Others,,1.026315789,0,0
7/3/2021,NAD - Nam Dinh - NOR,DS,77.33333333,1.153846154,3,0.078947368
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,DS,77,1.454545455,3,0.081081081
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,67.4,1.282051282,3,0.085714286
7/3/2021,LA - Long An - SOU,DS,101.5,1.285714286,1,0.03030303
7/3/2021,HN - Ba Dinh - NOR - DP,EN,136,1.310344828,1,0.034482759
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,DS,62.33333333,1.484848485,3,0.103448276
7/3/2021,LAD - Bao Loc - SOU - SUB 2,DS,121,1.666666667,1,0.037037037
7/3/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),64,1.4,3,0.12
7/3/2021,BIP - Binh Phuoc - SOU,DS,63.5,1.259259259,3,0.12
7/3/2021,HCM - Go Vap A - SOU - DP,Others,,1.086956522,0,0
7/3/2021,ANG - An Giang - SOU,Others,107,1.434782609,1,0.043478261
7/3/2021,HN - Bac Tu Liem - NOR - DP,EN,76,1.105263158,2,0.105263158
7/3/2021,HCM - Go Vap A - SOU - DP,EN,,1.15,0,0
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,75.5,1.166666667,2,0.117647059
7/3/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,17,1,2,0.125
7/3/2021,THH - Thanh Hoa - NOR,EN,117.3333333,2.333333333,3,0.2
7/3/2021,NAD - Nam Dinh - NOR,EN,,1.25,0,0
7/3/2021,LAD - Bao Loc - SOU - SUB 2,EN,61,1.25,1,0.066666667
7/3/2021,HCM - Go Vap A - SOU - DP,ES,118.5,1.5,2,0.142857143
7/3/2021,BIP - Binh Phuoc - SOU,EN,,1.142857143,0,0
7/3/2021,DAK - Buon Ho - SOU - SUB 2,DS,105.6666667,1.461538462,3,0.230769231
7/3/2021,NGA - Cua Lo - NOR - SUB 2,DS,,1,0,0
7/3/2021,ANG - An Giang - SOU,Tiki Marketplace,,1.083333333,0,0
7/3/2021,HCM - District 10 - SOU - DP,ES,,1.25,0,0
7/3/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,13,1.272727273,1,0.090909091
7/3/2021,ANG - An Giang - SOU,Tiki,,1.181818182,0,0
7/3/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,64,1.272727273,1,0.090909091
7/3/2021,PTH - Tam Nong - NOR - SUB 2,DS,28,1.214285714,0,0
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,EN,,1.272727273,0,0
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,Others,,1.6,0,0
7/3/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),51.5,1.222222222,2,0.222222222
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,ES,,1.888888889,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,15,1,2,0.222222222
7/3/2021,LA - Long An - SOU,Others,,1.111111111,0,0
7/3/2021,BIP - Binh Phuoc - SOU,Others,,1.444444444,0,0
7/3/2021,NAD - Nam Dinh - NOR,Others,,1,0,0
7/3/2021,PTH - Tam Nong - NOR - SUB 2,EN,,1.333333333,0,0
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,ES,,1.25,0,0
7/3/2021,DAK - Buon Ho - SOU - SUB 2,EN,,1.625,0,0
7/3/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,12,1.125,1,0.125
7/3/2021,HCM - Phu Nhuan - SOU - DP,ES,82,1.125,1,0.125
7/3/2021,HCM - District 10 - SOU - DP,EN,,1.333333333,0,0
7/3/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,63,1.285714286,1,0.142857143
7/3/2021,HN - Bac Tu Liem - NOR - DP,ES,,1.571428571,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1.285714286,0,0
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,EN,115.6666667,1.857142857,3,0.428571429
7/3/2021,THH - Thanh Hoa - NOR,ES,,1.166666667,0,0
7/3/2021,HN - Ba Dinh - NOR - DP,Others,,1.5,0,0
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,56,1.166666667,1,0.166666667
7/3/2021,SOL - Moc Chau - NOR - SUB 2,EN,136,1.571428571,0,0
7/3/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,1,0,0
7/3/2021,THH - Thanh Hoa - NOR,Others,109,1.333333333,1,0.166666667
7/3/2021,DAK - Buon Ho - SOU - SUB 2,ES,136,1.8,1,0.2
7/3/2021,HN - Bac Tu Liem - NOR - DP,Others,,1.2,0,0
7/3/2021,LA - Long An - SOU,EN,,1,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,DS,,1.2,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1,0,0
7/3/2021,HCM - Phu Nhuan - SOU - DP,EN,,1.5,0,0
7/3/2021,HCM - District 10 - SOU - DP,Others,,1.25,0,0
7/3/2021,LA - Long An - SOU,ES,,1,0,0
7/3/2021,ANG - An Giang - SOU,ES,112.4,2,2,0.5
7/3/2021,HCM - Phu Nhuan - SOU - DP,Others,,1.5,0,0
7/3/2021,PTH - Tam Nong - NOR - SUB 2,Others,108,1.666666667,1,0.333333333
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,,1,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,ES,,1.666666667,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,XB,65,1.333333333,1,0.333333333
7/3/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1,0,0
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Others,,1.333333333,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,ES,,1,0,0
7/3/2021,BIP - Binh Phuoc - SOU,Tiki,,1,0,0
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,,1,0,0
7/3/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,,1,0,0
7/3/2021,NGA - Cua Lo - NOR - SUB 2,EN,63,1,1,0.5
7/3/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,1,0,0
7/3/2021,HCM - Phu Nhuan - SOU - DP,Partnerships,,1.5,0,0
7/3/2021,BIP - Binh Phuoc - SOU,ES,,1,0,0
7/3/2021,ANG - An Giang - SOU,EN,,2,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,Partnerships,,2,0,0
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,,1,0,0
7/3/2021,NGA - Cua Lo - NOR - SUB 2,Others,,1,0,0
7/3/2021,NAD - Nam Dinh - NOR,Tiki,,1,0,0
7/3/2021,LAD - Bao Loc - SOU - SUB 2,Partnerships,,1,0,0
7/3/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Return,,1,0,0
7/3/2021,HN - Bac Tu Liem - NOR - DP,XB,,1,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,,1,0,0
7/3/2021,HN - Bac Tu Liem - NOR - DP,Partnerships,,2,0,0
7/3/2021,NAD - Nam Dinh - NOR,Partnerships,,1,0,0
7/3/2021,HN - Ba Dinh - NOR - DP,ES,,1,0,0
7/3/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1,0,0
7/3/2021,NAD - Nam Dinh - NOR,ES,,1,0,0
7/3/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,15,1,1,1
7/3/2021,ANG - An Giang - SOU,Partnerships,,1,0,0
7/3/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1,0,0
7/2/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,68.55555556,1.038385827,9,0.008858268
7/2/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,95.4,1.073229292,5,0.006002401
7/2/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,53.5,1.05229794,6,0.009508716
7/2/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,68.2,1.089965398,10,0.017301038
7/2/2021,HCM - District 10 - SOU - DP,Shopee Vietnam,53.64285714,1.12945591,14,0.026266417
7/2/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),60.2,1.038461538,5,0.011312217
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,67.42857143,1.091533181,14,0.032036613
7/2/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,55.33333333,1.067285383,6,0.013921114
7/2/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,64.46153846,1.152284264,13,0.032994924
7/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,39,1.059895833,1,0.002604167
7/2/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),44.48,1.150641026,25,0.080385852
7/2/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,111,1.059602649,1,0.003311258
7/2/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,13.11111111,1.025362319,9,0.032608696
7/2/2021,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),29.14285714,1.086142322,7,0.026217228
7/2/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),42.28571429,1.057692308,7,0.026923077
7/2/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),32.33333333,1.10373444,12,0.049792531
7/2/2021,LA - Long An - SOU,Lazada Master Account (ASC),30.1,1.093023256,10,0.046511628
7/2/2021,LA - Long An - SOU,Shopee Vietnam,87.75,1.065,4,0.02
7/2/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,45.5,1.089005236,4,0.020942408
7/2/2021,ANG - An Giang - SOU,Shopee Vietnam,64.42857143,1.247058824,7,0.041176471
7/2/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),34,1.077844311,3,0.017964072
7/2/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),27.4,1.050314465,10,0.062893082
7/2/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,71.8,1.260869565,5,0.036231884
7/2/2021,HCM - Go Vap A - SOU - DP,DS,137.7272727,1.282442748,7,0.055555556
7/2/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),46.1,1.229508197,10,0.081967213
7/2/2021,HCM - Phu Nhuan - SOU - DP,DS,52.77777778,1.245098039,7,0.072916667
7/2/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,60.14285714,1.15625,7,0.072916667
7/2/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,14,1.197674419,3,0.034883721
7/2/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),15,1.024096386,3,0.036144578
7/2/2021,HCM - District 10 - SOU - DP,DS,135.8571429,1.418604651,5,0.060240964
7/2/2021,ANG - An Giang - SOU,Lazada Master Account (ASC),67.25,1.236111111,4,0.055555556
7/2/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,27.2,1.043478261,5,0.072463768
7/2/2021,HCM - Binh Thanh 1 - SOU - DP,DS,86.125,1.225352113,6,0.086956522
7/2/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),27.4,1.158730159,5,0.079365079
7/2/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),86,1.442622951,4,0.06557377
7/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),65.25,1.13559322,4,0.06779661
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),26,1.050847458,2,0.033898305
7/2/2021,HN - Ba Dinh - NOR - DP,DS,102.75,1.203389831,2,0.035087719
7/2/2021,NAD - Nam Dinh - NOR,DS,97.5,1.12962963,2,0.038461538
7/2/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,43,1.176470588,4,0.078431373
7/2/2021,THH - Thanh Hoa - NOR,DS,102.125,1.62745098,7,0.142857143
7/2/2021,HN - Ba Dinh - NOR - DP,XB,26.5,1.041666667,2,0.041666667
7/2/2021,ANG - An Giang - SOU,DS,112.8333333,1.472727273,2,0.042553191
7/2/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),36.57142857,1.119047619,7,0.166666667
7/2/2021,LA - Long An - SOU,DS,78.6,1.155555556,3,0.073170732
7/2/2021,DAK - Buon Ho - SOU - SUB 2,Others,111,1.052631579,1,0.026315789
7/2/2021,BIP - Binh Phuoc - SOU,DS,88.5,1.225,1,0.027027027
7/2/2021,HN - Bac Tu Liem - NOR - DP,DS,101,1.314814815,3,0.083333333
7/2/2021,HCM - District 10 - SOU - DP,EN,,1.083333333,0,0
7/2/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),14,1.085714286,1,0.028571429
7/2/2021,HCM - Go Vap A - SOU - DP,EN,81,1.441176471,0,0
7/2/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,88,1.515151515,1,0.03030303
7/2/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),75.75,1.35483871,4,0.129032258
7/2/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,49,1.172413793,5,0.172413793
7/2/2021,HCM - Binh Thanh 1 - SOU - DP,EN,,1.178571429,0,0
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,1.041666667,0,0
7/2/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1.125,0,0
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,DS,88,1.083333333,1,0.041666667
7/2/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,15,1.083333333,1,0.041666667
7/2/2021,LAD - Bao Loc - SOU - SUB 2,DS,100.2,1.434782609,5,0.217391304
7/2/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,50.5,1.1,2,0.1
7/2/2021,HN - Thanh Xuan 2 - NOR - DP,DS,,1,0,0
7/2/2021,HN - Bac Tu Liem - NOR - DP,XB,,1.111111111,0,0
7/2/2021,HCM - Phu Nhuan - SOU - DP,EN,128.5,1.555555556,2,0.111111111
7/2/2021,THH - Thanh Hoa - NOR,EN,111.2857143,1.947368421,6,0.352941176
7/2/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,92.75,1.588235294,3,0.1875
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,Others,,1.25,0,0
7/2/2021,DAK - Buon Ho - SOU - SUB 2,DS,,1.2,0,0
7/2/2021,HCM - Go Vap A - SOU - DP,ES,110,1.214285714,1,0.071428571
7/2/2021,HCM - Phu Nhuan - SOU - DP,ES,86,1.307692308,2,0.153846154
7/2/2021,NAD - Nam Dinh - NOR,XB,86,1.153846154,1,0.076923077
7/2/2021,HCM - Go Vap A - SOU - DP,Others,,1.416666667,0,0
7/2/2021,NAD - Nam Dinh - NOR,EN,79.25,1.25,4,0.333333333
7/2/2021,NAD - Nam Dinh - NOR,Tiki,12,1,1,0.083333333
7/2/2021,HN - Ba Dinh - NOR - DP,EN,61,1.083333333,1,0.083333333
7/2/2021,ANG - An Giang - SOU,Tiki,,1,0,0
7/2/2021,ANG - An Giang - SOU,Others,85,1.3,1,0.1
7/2/2021,NGA - Cua Lo - NOR - SUB 2,DS,112,2.2,2,0.2
7/2/2021,BIP - Binh Phuoc - SOU,EN,102,1.416666667,1,0.1
7/2/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,1.2,0,0
7/2/2021,BIP - Binh Phuoc - SOU,ES,113,1.3,1,0.1
7/2/2021,LA - Long An - SOU,Others,114,1.2,1,0.1
7/2/2021,ANG - An Giang - SOU,Tiki Marketplace,,1,0,0
7/2/2021,LAD - Bao Loc - SOU - SUB 2,EN,87,1.272727273,1,0.1
7/2/2021,DAK - Buon Ho - SOU - SUB 2,EN,102.5,1.636363636,2,0.2
7/2/2021,SOL - Moc Chau - NOR - SUB 2,DS,90,1.1,1,0.1
7/2/2021,ANG - An Giang - SOU,EN,132,1.666666667,1,0.111111111
7/2/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,37,1.111111111,1,0.111111111
7/2/2021,ANG - An Giang - SOU,ES,124.3333333,1.733333333,0,0
7/2/2021,HCM - District 10 - SOU - DP,ES,,1.111111111,0,0
7/2/2021,PTH - Tam Nong - NOR - SUB 2,DS,60,1,1,0.111111111
7/2/2021,HN - Bac Tu Liem - NOR - DP,EN,73,1.375,2,0.25
7/2/2021,LA - Long An - SOU,EN,76,1.272727273,1,0.125
7/2/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,,1.125,0,0
7/2/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1.25,0,0
7/2/2021,HN - Bac Tu Liem - NOR - DP,ES,,1.571428571,0,0
7/2/2021,HCM - Binh Thanh 1 - SOU - DP,ES,,1,0,0
7/2/2021,NAD - Nam Dinh - NOR,Others,,1,0,0
7/2/2021,LA - Long An - SOU,ES,,1,0,0
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,ES,,1,0,0
7/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,112,1.333333333,1,0.166666667
7/2/2021,HN - Thanh Xuan 1 - NOR - DP,EN,134,1.571428571,1,0.166666667
7/2/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,,1.166666667,0,0
7/2/2021,HN - Ba Dinh - NOR - DP,Others,,1,0,0
7/2/2021,DAK - Buon Ho - SOU - SUB 2,ES,,1,0,0
7/2/2021,NAD - Nam Dinh - NOR,ES,132,1.6,1,0.2
7/2/2021,PTH - Tam Nong - NOR - SUB 2,EN,97.5,1.8,2,0.4
