cal_date,hub_id,rider_no,parcel_no
2021-03-12,1025,2,29
2021-03-21,1250,1,6
2021-03-21,140,1,0
2021-03-30,167,1,801
2021-03-26,894,2,83
2021-04-01,232,4,197
2021-04-02,240,68,2959
2021-04-03,409,3,193
2021-04-04,209,27,1044
2021-04-04,236,30,2017
2021-04-05,275,22,757
2021-04-05,990,6,341
2021-04-05,1081,4,171
2021-04-05,357,8,485
2021-04-07,994,3,27
2021-04-08,1025,2,37
2021-04-09,305,8,506
2021-04-10,209,40,1911
2021-04-10,171,62,3283
2021-04-12,894,2,133
2021-04-12,1177,5,341
2021-04-12,209,35,2661
2021-04-13,171,51,2745
2021-04-13,461,26,1190
2021-04-13,236,32,3140
2021-04-13,1042,2,42
2021-04-14,240,66,3089
2021-04-15,240,71,2906
2021-04-15,990,7,304
2021-04-15,461,26,1549
2021-04-15,717,6,94
2021-04-15,361,10,578
2021-04-17,171,56,3361
2021-04-17,990,7,231
2021-04-17,205,38,4327
2021-04-17,461,26,1493
2021-04-19,84,12,624
2021-04-19,201,30,4982
2021-04-20,1237,11,226
2021-04-20,209,39,2129
2021-04-23,405,5,148
2021-04-24,84,8,387
2021-04-24,201,28,3559
2021-04-26,461,23,1701
2021-04-27,912,3,97
2021-04-27,275,20,796
2021-04-27,140,16,1092
2021-04-27,236,34,2938
2021-04-28,1137,14,1128
2021-04-28,1025,1,24
2021-04-29,84,11,480
2021-04-29,956,4,150
2021-04-29,1137,14,1065
2021-04-01,1250,6,227
2021-04-01,1237,7,226
2021-04-03,1085,3,36
2021-04-05,1042,2,18
2021-04-07,912,5,186
2021-04-07,305,10,611
2021-04-09,1250,7,258
2021-04-09,1237,7,256
2021-04-12,409,4,294
2021-04-14,956,5,180
2021-04-14,717,5,65
2021-04-14,232,4,173
2021-04-17,1250,7,183
2021-04-18,32,6,268
2021-04-18,1237,1,0
2021-04-19,717,5,124
2021-04-22,1146,2,36
2021-07-01,209,36,1270
2021-07-01,140,15,527
2021-07-04,201,29,1546
2021-07-05,140,15,1036
2021-07-05,1250,5,363
2021-07-05,1064,2,39
2021-07-06,32,7,376
2021-07-06,205,41,7153
2021-07-07,209,37,3170
2021-07-07,171,48,5806
2021-07-08,80,27,8131
2021-07-08,357,8,411
2021-07-08,1033,3,62
2021-07-10,1042,2,23
2021-07-11,1177,2,95
2021-07-12,990,6,514
2021-07-16,240,48,2356
2021-07-16,205,36,6010
2021-07-17,461,32,1071
2021-07-18,236,25,1483
2021-07-19,28,14,1216
2021-07-20,956,6,210
2021-07-21,773,3,62
2021-07-21,171,17,987
2021-07-22,28,14,775
2021-07-23,1029,1,24
2021-07-23,1233,13,1522
2021-07-25,240,43,1341
2021-07-25,1233,10,867
2021-07-26,236,28,3341
2021-07-26,232,4,151
2021-07-29,1250,5,94
2021-07-29,171,13,390
2021-07-31,209,38,2928
2021-07-31,361,10,263
2021-07-31,171,16,473
2021-07-31,236,27,2608
2021-07-31,32,6,366
2021-07-01,1185,5,264
2021-07-03,956,6,183
2021-07-05,912,4,273
2021-07-06,149,12,2217
2021-07-13,1137,13,944
2021-07-13,1233,12,1265
2021-07-16,84,7,347
2021-07-16,28,13,921
2021-07-17,275,14,475
2021-07-17,1025,1,26
2021-07-17,45,10,866
2021-07-17,1233,13,1635
2021-07-20,45,10,774
2021-07-21,149,11,783
2021-07-21,140,9,325
2021-07-28,232,3,83
2021-07-30,84,1,0
2021-07-31,1146,2,22
2021-07-07,1177,5,112
2021-07-12,409,5,445
2021-07-13,103321,4,195
2021-07-19,1233,11,1744
2021-07-05,717,3,243
2021-07-06,1064,2,45
2021-07-09,773,3,121
2021-07-11,717,3,215
2021-07-13,717,3,92
2021-07-24,994,2,30
2021-07-29,1146,2,16
2021-07-30,103321,4,281
2021-07-12,994,3,49
2021-07-15,1125,4,198
2021-07-16,1064,2,46
2021-07-26,1033,3,59
2021-07-30,1025,1,26
2021-07-07,167,2,453
2021-07-10,405,3,140
2021-07-27,232,2,43
2021-07-28,1237,1,0
2021-07-26,167,1,151
2021-07-01,167,2,583
2021-07-27,209,1,100
2021-02-01,240,72,7181
2021-02-01,149,19,2747
2021-02-01,1064,2,58
2021-02-02,205,40,5322
2021-02-03,357,8,471
2021-02-04,205,38,4702
2021-02-05,88,15,1419
2021-02-05,28,12,1463
2021-02-05,461,19,1113
2021-02-06,209,33,2250
2021-02-06,1085,4,107
2021-02-07,45,8,522
2021-02-07,236,26,973
2021-02-08,357,8,226
2021-02-08,361,10,298
2021-02-09,1185,5,224
2021-02-18,1185,4,135
2021-02-19,994,4,45
2021-02-19,209,30,2130
2021-02-20,149,19,1716
2021-02-20,236,28,2786
2021-02-20,405,5,737
2021-02-22,956,6,333
2021-02-22,405,8,999
2021-02-24,357,9,415
2021-02-24,1177,4,172
2021-02-25,28,13,1327
2021-02-26,361,10,614
2021-02-26,209,36,2140
2021-02-27,956,6,248
2021-02-27,236,33,2596
2021-02-03,32,10,566
2021-02-04,1025,2,48
2021-02-05,977,1,0
2021-02-08,1137,10,856
2021-02-08,990,7,434
2021-02-18,1081,4,69
2021-02-19,1029,1,40
2021-02-19,1033,2,42
2021-02-19,232,4,200
2021-02-20,1033,2,53
2021-02-23,1250,5,170
2021-02-24,28,14,1342
2021-02-24,1085,3,40
2021-02-27,357,8,342
2021-02-28,149,2,138
2021-02-01,1237,6,295
2021-02-02,167,3,1068
2021-02-09,1025,2,40
2021-02-08,305,9,707
2021-02-20,994,4,59
2021-02-03,1177,5,290
2021-02-17,1042,1,9
2021-02-26,773,3,143
2021-02-04,1029,1,46
2021-02-06,894,2,107
2021-02-19,1146,1,11
2021-02-27,1025,1,25
2021-02-22,1064,2,53
2021-02-09,956,1,0
2021-02-18,1029,1,30
2020-12-01,912,3,91
2020-12-01,84,8,464
2020-12-01,361,9,410
2020-12-01,1137,11,730
2020-12-01,236,38,3048
2020-12-02,275,11,557
2020-12-02,88,11,842
2020-12-02,994,4,18
2020-12-03,171,47,2963
2020-12-04,84,7,395
2020-12-04,45,8,409
2020-12-04,1025,1,31
2020-12-07,461,16,1081
2020-12-07,149,19,1615
2020-12-07,171,48,3816
2020-12-08,88,12,895
2020-12-09,361,9,382
2020-12-09,80,19,2912
2020-12-11,149,17,1233
2020-12-11,409,4,195
2020-12-13,240,58,2230
2020-12-14,275,11,945
2020-12-13,405,3,151
2020-12-14,140,14,1699
2020-12-14,201,37,8660
2020-12-15,275,11,734
2020-12-15,88,13,1419
2020-12-16,240,80,7096
2020-12-16,205,51,5282
2020-12-16,1042,1,33
2020-12-17,994,4,49
2020-12-17,205,40,4366
2020-12-19,232,3,225
2020-12-19,140,17,1237
2020-12-19,209,37,1817
2020-12-20,1137,10,707
2020-12-21,461,16,1271
2020-12-21,205,37,5064
2020-12-21,1177,5,261
2020-12-22,240,74,2808
2020-12-22,1237,5,203
2020-12-23,171,52,3138
2020-12-24,45,11,573
2020-12-24,205,40,5025
2020-12-25,994,5,37
2020-12-27,240,52,573
2020-12-28,28,15,1289
2020-12-29,171,53,2566
2020-12-29,1177,4,160
2020-12-30,773,2,78
2020-12-31,1146,2,29
2020-12-31,1237,5,204
2020-12-31,171,57,2948
2020-12-31,1137,12,1446
2020-12-31,236,36,2941
2020-12-05,912,3,147
2020-12-08,1185,3,79
2020-12-10,232,3,135
2020-12-11,32,6,391
2020-12-13,912,3,119
2020-12-14,1137,13,1580
2020-12-14,1237,7,382
2020-12-18,167,2,475
2020-12-18,956,4,189
2020-12-18,990,14,342
2020-12-19,994,5,65
2020-12-27,149,2,74
2020-12-30,894,2,80
2020-12-31,773,2,107
2020-12-05,977,1,0
2020-12-08,990,4,102
2020-12-15,990,7,326
2020-12-20,1177,1,0
2020-12-21,956,5,251
2020-12-21,1081,3,157
2020-12-22,990,4,239
2020-12-31,1085,4,66
2020-12-09,990,4,134
2020-12-11,361,9,373
2020-12-12,994,4,24
2020-12-14,773,3,160
2020-12-18,1064,2,49
2020-12-21,1085,4,91
2020-12-31,1025,2,38
2020-12-30,1185,4,140
2020-12-04,167,3,510
2020-12-25,773,2,95
2020-12-27,275,1,1
2020-12-27,977,1,0
2020-12-06,275,1,2
2020-12-09,167,2,521
2020-12-09,1033,1,35
2020-12-11,990,3,134
2020-12-29,1029,1,20
2020-12-01,1029,1,36
2020-12-12,956,3,116
2020-12-19,1033,1,46
2020-12-03,1025,1,17
2020-12-06,305,1,21
2020-12-27,1042,1,7
2021-06-01,773,3,72
2021-06-03,1081,4,193
2021-06-03,357,8,401
2021-06-04,275,13,657
2021-06-05,80,16,3501
2021-06-05,205,40,5534
2021-06-06,236,25,3090
2021-06-09,28,16,1837
2021-06-09,1081,4,364
2021-06-10,140,16,1374
2021-06-13,461,13,388
2021-06-14,84,8,953
2021-06-16,236,34,6528
2021-06-17,205,53,7529
2021-04-26,977,1,0
2021-04-27,357,8,405
2021-04-28,994,3,30
2021-04-28,357,7,360
2021-04-01,1177,4,218
2021-04-05,717,5,70
2021-04-14,994,3,43
2021-04-20,1081,4,194
2021-04-01,167,1,716
2021-04-02,977,1,13
2021-04-12,912,5,149
2021-04-13,167,1,778
2021-04-13,409,4,206
2021-04-18,28,1,38
2021-04-20,232,4,194
2021-04-02,1029,1,34
2021-04-03,994,3,70
2021-04-04,773,1,1
2021-04-16,1025,1,30
2021-04-27,409,4,148
2021-04-17,1064,1,23
2021-04-18,167,1,191
2021-04-21,167,1,293
2021-04-25,28,1,27
2021-01-03,236,27,1208
2021-01-04,201,30,6072
2021-01-05,1081,3,167
2021-01-05,149,17,1394
2021-01-05,1185,5,179
2021-01-06,912,3,105
2021-01-09,45,9,585
2021-01-11,149,18,2255
2021-01-12,912,4,126
2021-01-12,209,35,2179
2021-01-13,171,56,3964
2021-01-14,149,18,1747
2021-01-15,88,12,1385
2021-01-15,956,5,181
2021-01-16,84,10,560
2021-01-16,773,2,88
2021-01-17,409,1,0
2021-01-18,990,13,296
2021-01-18,80,19,4856
2021-01-18,717,6,127
2021-01-18,1033,1,49
2021-01-19,171,54,3810
2021-01-21,956,5,181
2021-01-21,80,17,3606
2021-01-22,205,36,5228
2021-01-23,201,29,5373
2021-01-23,1064,2,40
2021-01-24,171,53,1507
2021-01-26,1081,4,226
2021-01-27,990,12,309
2021-01-28,149,19,3349
2021-01-28,357,8,377
2021-01-28,32,9,810
2021-01-30,773,4,182
2021-01-30,956,5,256
2021-01-30,1177,9,360
2021-01-30,201,29,5688
2021-01-31,1137,11,830
2021-01-31,409,4,417
2021-01-02,88,12,1316
2021-01-02,361,9,476
2021-01-03,956,1,0
2021-01-04,990,5,271
2021-01-04,232,4,264
2021-01-04,977,1,0
2021-01-05,1177,4,206
2021-01-06,45,11,596
2021-01-06,1185,4,137
2021-01-06,956,5,178
2021-01-08,773,3,126
2021-01-11,275,11,621
2021-01-11,28,14,1864
2021-01-12,405,3,186
2021-01-14,1025,2,44
2021-01-15,773,5,113
2021-01-18,32,6,864
2021-01-18,1064,2,56
2021-01-19,32,6,526
2021-01-25,956,5,237
2021-01-27,45,10,819
2021-01-28,84,10,738
2021-01-29,84,9,794
2021-01-03,1177,1,0
2021-01-12,1146,2,12
2021-01-22,357,8,425
2021-01-23,894,2,121
2021-01-25,167,1,736
2021-01-27,1250,6,237
2021-01-28,80,19,6859
2021-01-28,994,4,72
2021-01-04,717,2,95
2021-01-02,990,5,346
2021-01-05,912,4,212
2021-01-07,1146,2,33
2021-01-15,1029,1,47
2021-01-21,1042,2,38
2021-01-25,977,1,0
2021-01-06,1042,1,22
2021-01-27,977,1,0
2021-06-18,140,15,1061
2021-06-18,894,3,105
2021-06-19,209,38,2919
2021-06-19,84,9,731
2021-06-20,205,31,1739
2021-06-21,409,5,581
2021-06-21,171,63,7087
2021-06-22,84,9,500
2021-06-22,88,15,1003
2021-06-23,305,7,331
2021-06-23,205,40,5145
2021-06-24,275,18,644
2021-06-24,236,30,3023
2021-06-25,461,34,1066
2021-06-26,773,3,110
2021-06-28,717,3,224
2021-06-29,240,61,1774
2021-06-30,140,14,506
2021-06-30,205,42,3970
2021-06-08,1029,2,96
2021-06-11,1146,2,60
2021-06-11,956,6,282
2021-06-12,1064,2,55
2021-06-16,1081,4,133
2021-06-16,409,5,267
2021-06-18,45,10,798
2021-06-19,88,16,1379
2021-06-19,1042,2,21
2021-06-20,357,1,8
2021-06-24,1081,4,124
2021-06-24,773,4,73
2021-06-26,1137,13,1008
2021-06-29,1177,5,213
2021-06-30,80,18,1867
2021-06-02,84,8,464
2021-06-07,232,4,335
2021-06-10,1177,6,454
2021-06-16,1025,2,44
2021-06-18,1033,2,47
2021-06-24,956,6,255
2021-06-25,1146,3,201
2021-06-26,1237,9,305
2021-06-06,1185,1,0
2021-06-10,1146,2,19
2021-06-10,977,1,0
2021-06-12,1250,5,379
2021-06-18,1064,2,40
2021-06-01,1033,2,63
2021-06-05,45,11,697
2021-06-05,84,8,539
2021-06-15,977,1,2
2021-06-13,894,2,121
2021-06-25,1025,1,24
2021-06-15,1033,2,43
2021-06-11,361,1,0
2021-06-12,894,2,172
2021-06-02,994,3,60
2021-06-14,894,2,126
2021-06-21,361,1,0
2021-06-09,977,1,0
2021-06-11,1129,1,2
2021-06-20,140,1,1
2021-05-04,275,20,581
2021-05-04,357,9,485
2021-05-04,1085,4,47
2021-05-05,209,40,3028
2021-05-07,201,30,5564
2021-05-07,209,39,3014
2021-05-09,84,8,460
2021-05-09,88,11,796
2021-05-11,171,65,3454
2021-05-12,140,15,940
2021-05-12,209,37,1934
2021-05-14,275,18,503
2021-05-14,994,3,35
2021-05-15,305,11,384
2021-05-18,357,8,536
2021-05-19,28,14,1405
2021-05-20,305,10,443
2021-05-21,88,13,1047
2021-05-21,201,27,3550
2021-05-22,149,16,1207
2021-05-22,409,5,259
2021-05-24,1137,15,1902
2021-05-26,232,4,301
2021-05-27,32,7,467
2021-05-27,990,7,337
2021-05-28,209,37,1848
2021-05-29,717,2,82
2021-05-30,956,1,6
2021-05-31,149,21,2361
2021-05-05,88,13,1153
2021-05-05,1064,2,38
2021-05-06,405,3,157
2021-05-09,990,4,137
2021-05-10,1250,5,324
2021-05-09,167,2,273
2021-05-10,1025,2,96
2021-05-13,773,4,87
2021-05-14,28,16,1640
2021-05-18,232,4,261
2021-05-20,1146,2,17
2021-05-22,894,2,110
2021-05-22,1185,5,190
2021-05-26,45,11,934
2021-05-28,28,15,1367
2021-05-29,1042,2,24
2021-05-29,990,6,263
2021-05-03,232,4,281
2021-05-07,1085,3,51
2021-05-11,405,3,130
2021-05-15,1237,7,252
2021-05-22,361,10,600
2021-05-29,1064,2,34
2021-05-03,167,1,670
2021-05-05,1081,4,230
2021-05-11,994,3,46
2021-05-12,894,2,85
2021-05-13,717,3,89
2021-05-17,773,5,153
2021-05-20,1177,5,285
2021-05-24,1185,5,402
2021-05-24,232,4,307
2021-05-26,773,2,80
2021-05-12,1025,2,27
2021-05-17,1025,1,16
2021-05-23,1185,1,0
2021-05-12,1081,4,255
2021-05-19,773,2,109
2021-05-22,994,3,26
2021-05-04,977,1,1
2021-05-07,912,4,303
2021-05-25,1146,2,14
2021-05-19,1029,1,50
2021-05-10,167,1,564
2021-05-13,1025,2,29
2021-03-01,88,14,1733
2021-03-02,236,35,2884
2021-03-02,205,36,4474
2021-03-03,1177,4,283
2021-03-04,1137,11,1630
2021-03-04,45,11,1019
2021-03-04,1029,2,72
2021-03-05,45,11,1179
2021-03-06,361,9,720
2021-03-08,275,19,1047
2021-03-08,171,59,4070
2021-03-08,461,23,1616
2021-03-09,167,2,933
2021-03-09,461,24,1335
2021-03-09,912,4,99
2021-03-10,209,34,1793
2021-03-10,80,17,3061
2021-03-10,232,4,179
2021-03-11,275,21,697
2021-03-11,28,14,1285
2021-03-16,1025,2,27
2021-03-17,240,69,3179
2021-03-17,956,5,186
2021-03-18,305,9,485
2021-03-19,1137,11,741
2021-03-20,1250,5,154
2021-03-20,149,18,1246
2021-03-20,171,59,2671
2021-03-23,1237,6,167
2021-03-24,1137,12,819
2021-03-28,240,50,577
2021-03-29,275,19,705
2021-03-29,1237,9,307
2021-03-31,240,71,3251
2021-03-01,28,13,1371
2021-03-03,305,8,394
2021-03-06,84,8,569
2021-03-12,32,6,435
2021-03-15,1085,4,63
2021-03-17,1029,1,46
2021-03-19,1237,10,253
2021-03-23,1185,4,89
2021-03-29,361,10,983
2021-03-01,956,6,247
2021-03-01,405,4,662
2021-03-03,1237,7,221
2021-03-04,956,5,179
2021-03-07,305,1,4
2021-03-09,409,4,144
2021-03-10,990,8,254
2021-03-11,32,6,539
2021-03-13,1146,2,32
2021-03-16,1250,4,73
2021-03-18,994,3,20
2021-03-19,405,3,93
2021-03-20,773,3,72
2021-03-30,773,3,94
2021-03-31,232,4,179
2021-03-01,773,4,183
2021-03-02,956,5,160
2021-03-15,167,1,413
2021-03-18,409,5,238
2021-03-19,956,5,177
2021-03-28,88,1,0
2021-03-29,405,4,300
2021-03-22,1033,2,55
2021-03-28,956,1,5
2021-03-28,305,1,0
2021-03-08,1064,2,42
2021-03-16,912,3,96
2021-03-12,1033,2,43
2021-03-18,977,1,0
2021-03-31,167,1,763
2021-03-11,167,2,660
2021-04-01,1146,2,39
2021-04-03,357,8,316
2021-04-03,461,27,1100
2021-04-05,209,37,4347
2021-04-06,461,28,1392
2021-04-07,88,14,1372
2021-04-07,209,37,2577
2021-04-08,32,6,576
2021-04-09,357,7,355
2021-04-10,912,5,171
2021-04-20,717,3,39
2021-04-11,171,48,1120
2021-04-13,275,21,537
2021-04-13,1137,13,1049
2021-04-13,956,6,163
2021-04-15,45,8,568
2021-04-15,140,16,1000
2021-04-15,236,32,3441
2021-04-16,171,55,3742
2021-04-16,28,15,1608
2021-04-17,240,68,2024
2021-04-17,140,16,993
2021-04-17,1137,13,730
2021-04-18,171,50,975
2021-04-19,305,11,613
2021-04-19,236,31,5022
2021-04-20,275,21,513
2021-04-20,357,8,380
2021-04-22,140,16,1234
2021-04-23,361,10,666
2021-04-23,461,24,1074
2021-04-24,461,28,1594
2021-04-25,201,21,1179
2021-04-26,45,9,715
2021-04-26,88,15,1480
2021-04-27,305,11,584
2021-04-28,205,40,3887
2021-04-29,305,10,498
2021-04-29,140,15,866
2021-04-03,1250,7,174
2021-04-07,80,17,4409
2021-04-10,357,7,323
2021-04-10,1025,1,29
2021-04-14,1250,5,103
2021-04-19,1064,2,34
2021-04-23,1042,2,47
2021-07-01,717,3,150
2021-07-01,236,28,1842
2021-07-02,1250,5,146
2021-07-02,1081,4,136
2021-07-03,201,27,3802
2021-07-04,171,46,1395
2021-07-04,236,25,1514
2021-07-05,357,9,477
2021-07-05,28,12,991
2021-07-06,209,39,2145
2021-07-06,361,10,433
2021-07-06,461,30,1036
2021-07-07,205,60,11257
2021-07-08,84,8,618
2021-07-08,149,12,1081
2021-07-08,1177,5,131
2021-07-08,236,33,7142
2021-07-09,1137,12,1642
2021-07-09,149,13,1287
2021-07-09,1177,5,141
2021-07-09,205,44,6034
2021-07-11,209,36,1805
2021-07-11,240,29,3602
2021-07-11,201,29,613
2021-07-12,305,8,697
2021-07-13,167,1,642
2021-07-13,32,7,479
2021-07-13,205,55,5399
2021-07-13,1177,4,127
2021-07-14,990,6,194
2021-07-14,409,5,244
2021-07-15,28,15,904
2021-07-16,1185,5,163
2021-07-16,171,10,330
2021-07-17,994,3,42
2021-07-18,80,20,2065
2021-07-19,1125,5,337
2021-07-21,209,36,2328
2021-07-22,240,54,2293
2021-07-22,717,4,135
2021-07-22,201,27,2113
2021-07-23,209,39,2496
2021-07-23,32,6,472
2021-07-23,201,28,2079
2021-07-24,1233,11,1442
2021-07-26,275,16,463
2021-07-29,236,32,2798
2021-07-31,201,9,304
2021-07-03,1250,5,144
2021-07-08,1250,5,222
2021-07-08,990,6,298
2021-07-09,167,3,632
2021-07-09,84,8,677
2021-07-09,45,10,1152
2021-07-09,140,10,869
2021-07-10,88,14,473
2021-07-14,32,6,571
2021-07-15,103321,4,197
2021-07-17,84,7,393
2021-07-20,1146,3,240
2021-07-20,912,4,82
2021-07-20,171,4,193
2021-07-24,912,4,64
2021-07-26,45,10,972
2021-07-27,361,10,208
2021-07-28,1185,5,0
2021-07-06,773,2,73
2021-07-10,1146,2,46
2021-07-10,140,10,591
2021-07-11,32,7,854
2021-07-20,717,3,90
2021-07-22,1250,5,193
2021-07-22,32,7,550
2021-07-24,232,4,90
2021-07-26,32,6,655
2021-07-30,1250,5,155
2021-07-01,361,10,368
2021-07-02,405,3,607
2021-07-11,361,1,0
2021-07-16,232,4,167
2021-07-27,405,3,302
2021-07-28,409,1,72
2021-07-30,32,6,442
2021-07-31,1025,1,13
2021-07-01,1085,4,70
2021-07-09,994,3,71
2021-07-12,167,1,317
2021-07-14,977,1,7
2021-07-15,405,3,230
2021-07-22,361,10,389
2021-07-05,773,2,135
2021-07-11,1237,5,112
2021-07-14,405,3,431
2021-07-16,103321,4,207
2021-07-13,1033,2,38
2021-07-22,1025,1,27
2021-07-22,1029,1,18
2021-07-01,1025,1,28
2021-07-09,240,1,11
2021-07-18,1125,1,0
2021-02-03,45,18,933
2021-02-22,28,14,1534
2021-02-01,461,14,1487
2021-02-02,773,3,102
2021-02-03,240,66,4477
2021-02-03,84,9,647
2021-02-03,1033,2,57
2021-02-04,1085,4,78
2021-02-05,140,15,1022
2021-02-05,201,26,4052
2021-02-06,149,18,1996
2021-02-06,1177,5,300
2021-02-07,409,4,324
2021-02-08,171,51,1784
2021-02-08,405,4,892
2021-02-09,1137,10,306
2021-02-17,773,3,48
2021-02-17,357,7,208
2021-02-17,32,6,615
2021-02-18,1085,3,30
2021-02-19,45,10,1082
2021-02-19,1237,6,200
2021-02-20,461,15,542
2021-02-21,1250,7,353
2021-02-22,236,32,4735
2021-02-22,1085,4,94
2021-02-23,1185,5,205
2021-02-24,990,7,220
2021-02-24,84,9,790
2021-02-24,1137,12,1207
2021-02-26,232,4,185
2021-02-27,1146,2,35
2021-02-27,409,4,270
2021-02-27,32,9,494
2021-02-28,201,25,1273
2021-02-06,1185,6,283
2021-02-07,149,4,162
2021-02-09,275,5,86
2021-02-17,405,3,147
2021-02-17,717,2,30
2021-02-20,894,2,61
2021-02-23,140,16,1216
2021-02-24,32,8,523
2021-02-27,140,15,1160
2021-02-09,773,3,45
2021-02-06,1064,1,27
2021-02-08,956,5,269
2021-02-08,1025,2,32
2021-02-08,1085,4,88
2021-02-23,994,4,75
2021-02-25,232,4,221
2021-02-24,1029,2,119
2021-02-04,1033,2,57
2021-02-18,140,3,3
2021-02-26,1042,2,43
2021-02-23,1029,1,69
2020-12-01,357,7,258
2020-12-01,994,4,38
2020-12-01,171,48,2916
2020-12-01,205,33,3828
2020-12-02,149,17,1106
2020-12-03,461,13,682
2020-12-04,990,4,153
2020-12-05,84,6,364
2020-12-08,45,10,543
2020-12-08,171,45,2613
2020-12-08,149,18,1401
2020-12-08,361,9,469
2020-12-09,28,14,904
2020-12-10,240,67,3097
2020-12-12,149,17,2759
2020-12-12,140,12,864
2020-12-12,405,3,97
2020-12-14,240,79,8699
2020-12-16,88,13,1298
2020-12-17,1185,5,300
2020-12-17,32,12,720
2020-12-18,45,10,697
2020-12-18,149,19,2157
2020-12-19,240,64,2071
2020-12-21,305,7,575
2020-12-22,205,37,4431
2020-12-23,461,18,1005
2020-12-24,912,4,232
2020-12-25,361,10,424
2020-12-27,1177,1,0
2020-12-28,305,7,510
2020-12-28,1137,12,1333
2020-12-29,357,8,294
2020-12-29,956,5,200
2020-12-30,201,39,3899
2020-12-30,232,4,169
2020-12-30,361,10,518
2020-12-31,149,16,1444
2020-12-31,357,7,204
2020-12-31,28,14,1021
2020-12-01,275,11,686
2020-12-03,1042,1,19
2020-12-08,717,1,2
2020-12-10,357,6,205
2020-12-11,405,3,71
2020-12-16,84,8,717
2020-12-17,912,4,240
2020-12-21,232,5,263
2020-12-30,88,12,662
2020-12-31,1042,2,14
2020-12-05,45,7,385
2020-12-07,1185,5,202
2020-12-11,994,4,11
2020-12-11,1177,4,147
2020-12-16,1237,6,362
2020-12-19,1146,2,32
2020-12-25,1185,5,203
2020-12-25,977,1,0
2020-12-31,717,2,101
2020-12-02,1029,1,18
2020-12-05,1085,3,49
2020-12-09,912,2,70
2020-12-21,167,2,453
2020-12-22,32,4,354
2020-12-03,1033,1,17
2020-12-03,977,1,0
2020-12-19,717,2,88
2020-12-29,1033,1,38
2020-12-04,717,2,58
2020-12-11,1029,1,25
2020-12-23,1042,1,37
2020-12-25,1025,2,28
2020-12-26,1025,2,29
2020-12-19,1029,1,31
2020-12-20,305,1,33
2020-12-22,1033,1,79
2020-12-26,1064,1,34
2020-12-31,977,1,0
2021-06-02,990,6,252
2021-06-05,405,3,121
2021-06-07,240,69,6097
2021-06-07,361,6,650
2021-06-08,167,4,1124
2021-06-08,240,67,4539
2021-06-08,773,3,132
2021-06-08,1237,7,426
2021-06-09,409,5,513
2021-06-09,45,10,1526
2021-06-10,240,68,3271
2021-06-10,275,15,884
2021-06-10,84,8,667
2021-06-10,88,16,1759
2021-06-11,1137,15,1739
2021-06-12,236,32,4486
2021-06-13,80,14,2823
2021-06-13,990,5,292
2021-06-15,275,16,863
2021-06-16,84,8,648
2021-06-16,990,6,257
2021-06-17,990,6,249
2021-06-19,240,66,3329
2021-06-19,28,13,941
2021-06-19,275,21,981
2021-06-21,84,9,587
2021-06-22,405,3,542
2021-06-23,1250,5,181
2021-06-23,357,8,380
2021-06-24,171,62,3729
2021-06-25,140,15,609
2021-06-25,990,6,277
2021-06-28,209,41,2123
2021-06-29,1033,3,54
2021-06-30,171,49,2593
2021-06-01,167,3,892
2021-06-01,140,15,1267
2021-06-02,28,14,1385
2021-06-04,1029,1,41
2021-06-06,1146,2,17
2021-06-08,80,16,7278
2021-06-10,28,15,1397
2021-06-19,1033,2,38
2021-06-20,275,8,254
2021-06-21,201,33,7572
2021-06-23,912,4,121
2021-06-23,32,7,595
2021-06-24,1064,2,28
2021-06-26,994,3,48
2021-06-09,1029,2,88
2021-06-13,1137,13,915
2021-06-17,994,3,30
2021-06-18,1029,2,42
2021-06-19,167,3,527
2021-06-19,990,6,312
2021-06-24,1146,3,217
2021-06-25,409,5,280
2021-06-27,409,1,0
2021-06-13,1177,6,272
2021-06-14,1033,2,82
2021-06-22,232,4,132
2021-06-26,1085,4,58
2021-06-01,1025,2,55
2021-06-18,977,1,4
2021-06-09,1146,2,41
2021-06-11,1025,2,64
2021-06-25,894,2,98
2021-06-26,1042,1,15
2021-06-05,361,1,0
2021-06-22,1029,1,31
2021-06-28,1029,2,58
2021-06-28,977,1,6
2021-05-03,409,5,102
2021-05-03,1025,2,39
2021-05-04,956,6,231
2021-05-04,232,5,196
2021-05-07,1081,4,244
2021-05-08,357,8,463
2021-05-09,240,53,1096
2021-05-10,32,6,452
2021-05-11,236,34,3624
2021-05-12,45,10,632
2021-05-12,409,5,198
2021-05-12,171,61,3353
2021-05-13,201,27,3799
2021-05-14,1146,2,48
2021-05-14,171,57,3369
2021-05-15,1177,9,315
2021-05-16,990,1,2
2021-05-17,461,23,1398
2021-05-18,1233,1,25
2021-05-19,361,9,644
2021-05-19,45,11,753
2021-05-19,1025,2,51
2021-05-20,357,7,393
2021-05-20,171,63,3900
2021-05-20,461,26,1058
2021-05-22,80,15,3310
2021-05-22,205,43,5146
2021-05-24,32,7,615
2021-05-26,201,28,4178
2021-05-28,149,20,1279
2021-05-28,232,4,196
2021-05-29,240,70,1666
2021-05-29,1137,14,1108
2021-05-29,305,10,426
2021-05-31,236,35,4205
2021-05-31,201,26,4707
2021-05-02,990,2,48
2021-05-03,1250,6,56
2021-05-05,167,1,869
2021-05-05,1029,1,36
2021-05-07,357,9,526
2021-05-08,405,3,543
2021-05-10,361,10,573
