Address City,Address Country,Area,Consol Hub,Country,Creation Datetime,Facility Type,Hub Sector,ID,Is Deleted,Is Delivery Hub,Last Mile Cutoff,Latitude,Longitude,Name,Parent Hub ID,Province Code,Region,Short Name,System ID,Sort Hub Flag,Virtual Hub Flag,Parent Hub Name,Sla Region,Created Month
Đồng Nai,VN,metro,,vn,2021-01-05T13:22:53Z,CROSSDOCK_STATION,DNB,1247,0,,12:00,1.0,1.0,DN - VNPOST - SOU,,DN,South,Đồng Nai - VN POST,vn,0,0,,South,2021-01
Vĩnh Phúc,VN,sub2,,vn,2021-01-05T11:06:18Z,STATION,DBSH,1242,0,,12:00,21.2696212,105.5749069,VIP - Yen Lac - NOR - SUB 2,,VIP,North,Vĩnh Phúc,vn,0,0,,North,2021-01
Tiền Giang,VN,metro,,vn,2016-12-02T10:25:37Z,STATION,MT,51,0,1,12:00,10.370372,106.326212,TG - Tien Giang - SOU,,TG,South,Tiền Giang,vn,0,0,,South,2016-12
Ho Chi Minh,VN,,,vn,2017-10-05T10:37:22Z,OTHERS,HCM,157,0,0,12:00,1.0,1.0,HCM - Fahasa - Pickup - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Hồ Chí Minh,VN,sub2,,vn,2017-10-24T19:58:23Z,STATION,HCM,209,0,1,12:00,10.861065,106.608158,HCM - Hoc Mon - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Hồ Chí Minh,VN,metro,,vn,2017-10-24T19:51:39Z,STATION,HCM,203,0,1,12:00,10.726757,106.646195,HCM - District 8 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Hồ Chí Minh,VN,metro,,vn,2017-10-20T14:16:36Z,STATION,HCM,171,0,1,12:00,10.743466,106.642593,HCM - District 6 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Hà Nam,VN,metro,,vn,2017-10-12T14:32:00Z,STATION,DBSH,161,0,1,12:00,20.534547,105.992874,HAN - Ha Nam - NOR,,HAN,North,Hà Nam,vn,0,0,,North,2017-10
Hà Nội,VN,sub2,,vn,2017-10-24T19:49:02Z,STATION,HN,195,0,0,12:00,20.9911018,105.6378618,HN - Quoc Oai - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2017-10
Sơn La,VN,sub1,,vn,2017-10-20T17:48:33Z,STATION,NMM,175,0,1,12:00,21.328047,103.918273,SOL - Son La - NOR,,SOL,North,Sơn La,vn,0,0,,North,2017-10
Ho Chi Minh,VN,metro,,vn,2017-10-24T19:48:32Z,OTHERS,Others,193,1,0,12:00,10.765586,106.582483,Test,,Tes,HCM,Test,vn,0,0,,HCM,2017-10
Tây Ninh,VN,metro,,vn,2017-10-16T15:41:26Z,STATION,DNB,165,0,1,12:00,11.314711,106.070113,TAN - Tay Ninh - SOU,,TAN,South,Tây Ninh,vn,0,0,,South,2017-10
Ha Tinh,VN,sub1,,vn,2017-10-20T16:32:18Z,STATION,BTB,173,0,0,12:00,1.0,1.0,HAT - Holding - Covid,,HAT,North,Hà Tĩnh,vn,0,0,,North,2017-10
Nghe An,VN,sub2,,vn,2017-10-24T19:39:28Z,STATION,BTB,181,0,0,12:00,10.765586,106.582483,NGA - Holding - Covid,,NGA,North,Nghệ An,vn,0,0,,North,2017-10
Ho Chi Minh,VN,,,vn,2017-10-05T10:37:30Z,OTHERS,HCM,159,0,0,12:00,1.0,1.0,HCM - Chilindo - Pickup - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Hòa Bình,VN,metro,,vn,2017-10-12T14:32:58Z,STATION,NMM,163,0,1,12:00,20.838065,105.331942,HOB - Hoa Binh - NOR,,HOB,North,Hòa Bình,vn,0,0,,North,2017-10
Ho Chi Minh,VN,metro,,vn,2017-10-24T19:49:46Z,OTHERS,Others,197,1,0,12:00,10.765586,106.582483,Test,,Tes,HCM,Test,vn,0,0,,HCM,2017-10
Điện Biên,VN,sub1,,vn,2017-10-20T17:49:27Z,STATION,NMM,177,0,1,12:00,21.385469,103.031922,DIB - Dien Bien - NOR,,DIB,North,Điện Biên,vn,0,0,,North,2017-10
Tien Giang,VN,sub1,,vn,2018-04-16T22:53:02Z,STATION,MT,447,0,1,12:00,10.319874,106.708691,TG - Go Cong - SOU - SUB 2,,TG,South,Tiền Giang,vn,0,0,,South,2018-04
Ha Noi,VN,,,vn,2018-04-19T10:36:32Z,OTHERS,HN,457,0,0,12:00,1.0,1.0,HN - LZD TS - Pickup - NOR,,HN,HN,Hà Nội,vn,0,0,,HN,2018-04
Tây Ninh,VN,sub1,,vn,2018-04-02T00:14:49Z,STATION,DNB,417,0,1,12:00,11.5295631,106.0085102,TAN - Tan Bien - SOU - SUB 2,,TAN,South,Tây Ninh,vn,0,0,,South,2018-04
Tây Ninh,VN,sub1,,vn,2018-04-02T00:15:14Z,STATION,DNB,419,0,1,12:00,11.0889,106.2752,TAN - Go Dau - SOU - SUB 2,,TAN,South,Tây Ninh,vn,0,0,,South,2018-04
Dak Nong,VN,sub3,,vn,2019-06-05T17:03:38Z,STATION,MTTN,994,0,1,12:00,12.0144324,107.6787392,DAN - Tuy Duc - SOU - SUB 2,,DAN,South,Đắk Nông,vn,0,0,,South,2019-06
Nghe An,VN,sub2,,vn,2019-07-01T04:25:28Z,STATION,BTB,997,0,0,12:00,18.70079,105.49394,NGA - Nam Dan - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2019-06
Đồng Nai,VN,metro,,vn,2016-10-11T15:03:59Z,STATION,DNB,20,0,1,12:00,10.9720572,106.9092209,DN - Dong Nai - SOU,,DN,South,Đồng Nai,vn,0,0,,South,2016-10
Đồng Nai,VN,sub2,,vn,2020-05-20T10:33:20Z,STATION,DNB,1177,0,,12:00,10.938751,107.101371,DN - Thong Nhat - SOU - SUB 2,,DN,South,Đồng Nai,vn,0,0,,South,2020-05
Ha Noi,VN,sub1,,vn,2017-06-21T20:38:04Z,STATION,HN,80,0,0,12:00,21.027292,105.89289,HN - LOB - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2017-06
NJV,VN,metro,,vn,2017-06-21T20:37:40Z,OTHERS,Others,76,0,0,12:00,1.0,1.0,Police,,Pol,HCM,NJV,vn,0,0,,HCM,2017-06
Quang Nam,VN,sub3,,vn,2019-03-12T18:21:23Z,STATION,MTTN,920,0,1,12:00,15.48668,108.301586,QUA - Tien Phuoc - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2019-03
Binh Thuan,VN,sub3,,vn,2019-05-23T18:21:49Z,STATION,DNB,989,0,1,12:00,10.534048,108.943491,BIT - Phu Quy - SOU - SUB 2,,BIT,South,Bình Thuận,vn,0,0,,South,2019-05
Ho Chi Minh,VN,,,vn,2019-05-17T16:29:32Z,OTHERS,Others,973,0,0,12:00,1.0,1.0,Share Liability BAG: HCM PICKUP + HCM WH,,Sha,HCM,Hồ Chí Minh,vn,0,0,,HCM,2019-05
Ca Mau,VN,sub3,,vn,2019-05-23T18:05:51Z,STATION,MT,981,1,1,12:00,8.644311,104.916803,CAM - Ngoc Hien - SOU - SUB 2,,CAM,South,Cà Mau,vn,0,0,,South,2019-05
Phu Yen,VN,sub1,,vn,2019-05-23T18:11:10Z,STATION,MTTN,986,0,1,12:00,12.986111,108.900945,PHY - Song Hinh - SOU - SUB 2,,PHY,South,Phú Yên,vn,0,0,,South,2019-05
Quang Binh,VN,sub2,,vn,2019-05-21T15:29:50Z,STATION,BTB,975,0,1,12:00,17.584318,106.519172,QUB - Bo Trach - NOR - SUB 2,,QUB,North,Quảng Bình,vn,0,0,,Central,2019-05
Kien Giang,VN,sub3,,vn,2019-05-23T18:01:50Z,STATION,MT,978,0,1,12:00,10.315759,104.329007,KIG - Tien Hai - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2019-05
Quang Ngai,VN,sub3,,vn,2019-05-23T18:10:14Z,STATION,MTTN,985,0,1,12:00,15.380264,109.113011,QNG - Ly Son - SOU - SUB 2,,QNG,South,Quảng Ngãi,vn,0,0,,Central,2019-05
Kien Giang,VN,sub3,,vn,2019-05-23T17:57:59Z,STATION,MT,976,0,1,12:00,10.026533,104.552085,KIG - Hon Nghe - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2019-05
Vinh Long,VN,sub2,,vn,2021-03-24T16:36:29Z,STATION,MT,1266,0,,12:00,10.17742,106.1126924,VIL - Mang Thit - SOU - SUB 2,,VIL,South,Vinh Long,vn,0,0,,South,2021-03
Lam Dong,VN,sub2,,vn,2021-03-17T16:36:08Z,STATION,MTTN,1259,0,,12:00,11.700652,107.736952,LAD - Bao Lam - SOU - SUB 2,,LAD,South,Lâm Đồng,vn,0,0,,South,2021-03
Vinh Long,VN,sub2,,vn,2021-03-24T16:37:06Z,STATION,MT,1267,0,,12:00,10.1146933,105.9634965,VIL - Tam Binh - SOU - SUB 2,,VIL,South,Vinh Long,vn,0,0,,South,2021-03
Binh Dinh,VN,sub2,,vn,2021-03-22T23:05:26Z,STATION,MTTN,1261,0,,12:00,13.886147,109.113827,BID - An Nhon - SOU - SUB 2,,BID,South,Binh Dinh,vn,0,0,,South,2021-03
