cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,parcels_attempt_ontime,parcels_attempt_late,attempt_day1_OTP,parcels_success_day1_ontime,parcels_success_day1_late,succcess_day1_OTP,parcels_success_day2_ontime,parcels_success_day2_late,succcess_day2_OTP,parcels_success_day3_ontime,parcels_success_day3_late,succcess_day3_OTP,volume_of_ontime_KPI,parcels_rts,rts_rate,volume_of_rts_KPI
7/1/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,224,0,1,203,21,0.90625,211,13,0.941964286,215,9,0.959821429,224,8,0.037037037,216
7/1/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,393,19,0.953883495,375,37,0.910194175,398,14,0.966019417,407,5,0.987864078,412,4,0.009708738,412
6/30/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,256,0,1,234,22,0.9140625,240,16,0.9375,245,11,0.95703125,256,9,0.036,250
6/30/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,553,5,0.991039427,533,25,0.955197133,548,10,0.982078853,554,4,0.992831541,558,7,0.012544803,558
6/29/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,140,1,0.992907801,122,19,0.865248227,125,16,0.886524823,127,14,0.90070922,141,10,0.072992701,137
6/29/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,681,4,0.994160584,655,30,0.95620438,674,11,0.983941606,679,6,0.991240876,685,8,0.011678832,685
6/28/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,319,2,0.99376947,294,27,0.91588785,303,18,0.943925234,305,16,0.950155763,321,10,0.031746032,315
6/28/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1081,7,0.993566176,1039,49,0.954963235,1064,24,0.977941176,1069,19,0.982536765,1088,21,0.019301471,1088
6/26/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,207,0,1,190,17,0.917874396,194,13,0.937198068,197,10,0.951690821,207,8,0.03960396,202
6/26/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,723,9,0.987704918,680,52,0.928961749,716,16,0.978142077,721,11,0.984972678,732,11,0.015027322,732
6/25/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,200,1,0.995024876,186,15,0.925373134,192,9,0.955223881,194,7,0.965174129,201,5,0.025125628,199
6/25/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,917,4,0.995656895,806,115,0.875135722,907,14,0.984799131,913,8,0.991313789,921,9,0.009771987,921
6/24/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,216,11,0.95154185,201,26,0.885462555,214,13,0.942731278,218,9,0.960352423,227,6,0.026785714,224
6/24/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1100,44,0.961538462,1045,99,0.913461538,1101,43,0.962412587,1125,19,0.983391608,1144,22,0.019230769,1144
6/23/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,184,4,0.978723404,168,20,0.893617021,172,16,0.914893617,178,10,0.946808511,188,10,0.054054054,185
6/23/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1439,38,0.974272173,1386,91,0.938388626,1449,28,0.981042654,1460,17,0.988490183,1477,18,0.012186865,1477
6/22/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,200,2,0.99009901,187,15,0.925742574,192,10,0.95049505,195,7,0.965346535,202,8,0.039800995,201
6/22/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1524,23,0.985132515,1466,81,0.947640595,1518,29,0.98125404,1529,18,0.988364577,1547,19,0.012281836,1547
6/21/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,325,0,1,283,42,0.870769231,296,29,0.910769231,299,26,0.92,325,17,0.054313099,313
6/21/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1700,26,0.984936269,1568,158,0.908458864,1670,56,0.967555041,1683,43,0.975086906,1726,39,0.022595597,1726
6/20/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,82,0,1,74,8,0.902439024,77,5,0.93902439,77,5,0.93902439,82,4,0.05,80
6/20/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,745,3,0.995989305,731,17,0.977272727,741,7,0.990641711,742,6,0.99197861,748,6,0.00802139,748
6/19/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,225,1,0.995575221,186,40,0.82300885,204,22,0.902654867,209,17,0.924778761,226,15,0.066964286,224
6/19/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1899,112,0.944306315,1605,406,0.798110393,1947,64,0.968175037,1977,34,0.983092989,2011,28,0.013923421,2011
6/18/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,234,4,0.983193277,195,43,0.819327731,207,31,0.869747899,218,20,0.915966387,238,21,0.088607595,237
6/18/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2667,43,0.984132841,2431,279,0.89704797,2617,93,0.965682657,2672,38,0.98597786,2710,41,0.015129151,2710
6/17/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,243,0,1,188,55,0.773662551,213,30,0.87654321,220,23,0.905349794,243,16,0.06779661,236
6/17/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2361,60,0.975216853,2020,401,0.834365964,2335,86,0.964477489,2362,59,0.975629905,2421,52,0.021478728,2421
6/16/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,214,1,0.995348837,176,39,0.818604651,186,29,0.865116279,195,20,0.906976744,215,16,0.075829384,211
6/16/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1965,91,0.9557393,1750,306,0.851167315,1963,93,0.954766537,2006,50,0.975680934,2056,47,0.022859922,2056
6/15/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,315,0,1,267,48,0.847619048,280,35,0.888888889,283,32,0.898412698,315,25,0.081699346,306
6/15/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1485,47,0.969321149,1283,249,0.837467363,1437,95,0.937989556,1449,83,0.945822454,1532,75,0.048955614,1532
6/14/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,303,3,0.990196078,259,47,0.846405229,274,32,0.895424837,280,26,0.91503268,306,20,0.066889632,299
6/14/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1486,105,0.934003771,1382,209,0.868636078,1526,65,0.959145192,1541,50,0.968573224,1591,43,0.027027027,1591
6/13/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,130,1,0.992366412,119,12,0.908396947,122,9,0.93129771,123,8,0.938931298,131,8,0.061068702,131
6/13/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1359,3,0.997797357,1229,133,0.902349486,1334,28,0.979441997,1338,24,0.982378855,1362,22,0.016152717,1362
6/12/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,261,2,0.992395437,227,36,0.863117871,248,15,0.942965779,252,11,0.958174905,263,7,0.026923077,260
6/12/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1424,17,0.988202637,1263,178,0.87647467,1405,36,0.975017349,1417,24,0.983344899,1441,22,0.015267176,1441
6/11/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,340,0,1,287,53,0.844117647,318,22,0.935294118,323,17,0.95,340,18,0.053097345,339
6/11/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2690,225,0.922813036,2389,526,0.819554031,2818,97,0.966723842,2846,69,0.976329331,2915,66,0.022641509,2915
6/10/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,266,0,1,233,33,0.87593985,242,24,0.909774436,254,12,0.954887218,266,11,0.041353383,266
6/10/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1725,168,0.911251981,1582,311,0.835710512,1828,65,0.965662969,1853,40,0.978869519,1893,34,0.017960909,1893
6/9/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,164,2,0.987951807,144,22,0.86746988,161,5,0.969879518,162,4,0.975903614,166,5,0.030120482,166
6/9/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,909,21,0.977419355,804,126,0.864516129,909,21,0.977419355,920,10,0.989247312,930,10,0.010752688,930
6/8/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,174,2,0.988636364,158,18,0.897727273,168,8,0.954545455,170,6,0.965909091,176,5,0.028735632,174
6/8/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2031,22,0.989283975,1855,198,0.903555772,2012,41,0.980029226,2019,34,0.98343887,2053,34,0.01656113,2053
6/7/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,340,0,1,273,67,0.802941176,306,34,0.9,319,21,0.938235294,340,19,0.056213018,338
6/7/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1669,9,0.994636472,1479,199,0.881406436,1623,55,0.967222884,1637,41,0.97556615,1678,35,0.020858164,1678
6/6/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,31,0,1,30,1,0.967741935,30,1,0.967741935,30,1,0.967741935,31,1,0.032258065,31
6/6/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,222,0,1,213,9,0.959459459,218,4,0.981981982,218,4,0.981981982,222,5,0.022522523,222
6/5/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,211,1,0.995283019,195,17,0.919811321,201,11,0.948113208,203,9,0.95754717,212,11,0.051886792,212
6/5/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,906,0,1,814,92,0.898454746,870,36,0.960264901,876,30,0.966887417,906,26,0.028697572,906
6/4/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,170,0,1,154,16,0.905882353,157,13,0.923529412,163,7,0.958823529,170,11,0.066666667,165
6/4/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,979,2,0.997961264,918,63,0.935779817,949,32,0.967380224,955,26,0.973496432,981,25,0.0254842,981
6/3/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,212,0,1,189,23,0.891509434,194,18,0.91509434,201,11,0.948113208,212,15,0.071090047,211
6/3/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,965,8,0.991778006,903,70,0.928057554,943,30,0.969167523,954,19,0.980472765,973,23,0.023638232,973
6/2/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,166,0,1,153,13,0.921686747,156,10,0.939759036,158,8,0.951807229,166,7,0.042424242,165
6/2/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1026,1,0.99902629,937,90,0.912366115,988,39,0.962025316,997,30,0.970788705,1027,29,0.028237585,1027
6/1/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,142,1,0.993006993,128,15,0.895104895,135,8,0.944055944,137,6,0.958041958,143,6,0.041958042,143
6/1/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,755,2,0.997357992,695,62,0.918097754,731,26,0.965653897,738,19,0.974900925,757,17,0.022457067,757
5/31/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,285,3,0.989583333,235,53,0.815972222,251,37,0.871527778,259,29,0.899305556,288,21,0.074733096,281
5/31/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1180,16,0.986622074,1030,166,0.861204013,1111,85,0.928929766,1138,58,0.951505017,1196,50,0.04180602,1196
5/30/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,25,0,1,25,0,1,25,0,1,25,0,1,25,0,0,25
5/30/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,162,0,1,153,9,0.944444444,158,4,0.975308642,160,2,0.987654321,162,7,0.043209877,162
5/29/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,181,3,0.983695652,153,31,0.831521739,165,19,0.89673913,169,15,0.918478261,184,14,0.076502732,183
5/29/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,795,14,0.982694685,694,115,0.857849197,768,41,0.949320148,775,34,0.957972806,809,37,0.045735476,809
5/28/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,212,0,1,185,27,0.872641509,195,17,0.919811321,200,12,0.943396226,212,11,0.053140097,207
5/28/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1001,7,0.993055556,898,110,0.890873016,961,47,0.953373016,971,37,0.963293651,1008,40,0.03968254,1008
5/27/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,195,0,1,166,29,0.851282051,178,17,0.912820513,181,14,0.928205128,195,15,0.076923077,195
5/27/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1234,10,0.991961415,1134,110,0.911575563,1214,30,0.975884244,1229,15,0.987942122,1244,20,0.01607717,1244
5/26/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,156,1,0.993630573,132,25,0.840764331,140,17,0.891719745,143,14,0.910828025,157,11,0.071428571,154
5/26/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1466,18,0.98787062,1315,169,0.886118598,1444,40,0.973045822,1457,27,0.98180593,1484,31,0.020889488,1484
5/25/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,145,3,0.97972973,81,67,0.547297297,127,21,0.858108108,134,14,0.905405405,148,12,0.081081081,148
5/25/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1314,13,0.990203466,576,751,0.434061794,1292,35,0.973624717,1312,15,0.988696307,1327,405,0.305199699,1327
5/24/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,222,0,1,191,31,0.86036036,205,17,0.923423423,209,13,0.941441441,222,13,0.059360731,219
5/24/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2219,2,0.999099505,2078,143,0.935614588,2147,74,0.966681675,2175,46,0.979288609,2221,38,0.01710941,2221
5/23/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,26,0,1,24,2,0.923076923,24,2,0.923076923,24,2,0.923076923,26,2,0.076923077,26
5/23/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,128,0,1,122,6,0.953125,125,3,0.9765625,125,3,0.9765625,128,4,0.03125,128
5/22/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,158,0,1,122,36,0.772151899,141,17,0.892405063,144,14,0.911392405,158,13,0.082802548,157
5/22/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,938,11,0.988408851,817,132,0.860906217,918,31,0.967334036,919,30,0.968387777,949,28,0.029504742,949
5/21/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,209,0,1,165,44,0.789473684,182,27,0.870813397,186,23,0.889952153,209,20,0.098522167,203
5/21/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1048,4,0.996197719,874,178,0.830798479,1020,32,0.969581749,1027,25,0.976235741,1052,23,0.021863118,1052
5/20/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,226,1,0.995594714,204,23,0.898678414,208,19,0.916299559,211,16,0.929515419,227,14,0.0625,224
5/20/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1300,19,0.985595148,1204,115,0.912812737,1277,42,0.968157695,1292,27,0.979529947,1319,35,0.026535254,1319
5/19/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,166,0,1,140,26,0.843373494,146,20,0.879518072,149,17,0.897590361,166,16,0.097560976,164
5/19/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1431,22,0.984858913,1333,120,0.917412251,1414,39,0.973158981,1424,29,0.980041294,1453,30,0.020646937,1453
5/18/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,120,2,0.983606557,106,16,0.868852459,110,12,0.901639344,111,11,0.909836066,122,8,0.066115702,121
5/18/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1311,3,0.997716895,1214,100,0.923896499,1286,28,0.97869102,1300,14,0.98934551,1314,12,0.00913242,1314
5/17/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,324,1,0.996923077,259,66,0.796923077,292,33,0.898461538,299,26,0.92,325,18,0.056962025,316
5/17/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1979,6,0.99697733,1757,228,0.885138539,1927,58,0.970780856,1941,44,0.977833753,1985,41,0.020654912,1985
5/16/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,16,0,1,15,1,0.9375,15,1,0.9375,15,1,0.9375,16,1,0.0625,16
5/16/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,124,0,1,123,1,0.991935484,123,1,0.991935484,123,1,0.991935484,124,0,0,124
5/15/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,231,0,1,175,56,0.757575758,210,21,0.909090909,214,17,0.926406926,231,14,0.061674009,227
5/15/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1336,24,0.982352941,1190,170,0.875,1310,50,0.963235294,1328,32,0.976470588,1360,32,0.023529412,1360
5/14/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,194,0,1,158,36,0.81443299,178,16,0.917525773,181,13,0.932989691,194,15,0.079365079,189
5/14/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1012,15,0.985394352,846,181,0.82375852,963,64,0.937682571,990,37,0.963972736,1027,37,0.036027264,1027
5/13/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,186,1,0.994652406,152,35,0.812834225,173,14,0.92513369,176,11,0.941176471,187,7,0.037433155,187
5/13/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1176,52,0.957654723,1052,176,0.856677524,1181,47,0.961726384,1194,34,0.972312704,1228,36,0.029315961,1228
5/12/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,209,6,0.972093023,169,46,0.786046512,186,29,0.865116279,192,23,0.893023256,215,14,0.066350711,211
5/12/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1204,35,0.971751412,1012,227,0.816787732,1134,105,0.915254237,1177,62,0.949959645,1239,48,0.03874092,1239
5/11/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,187,2,0.989417989,130,59,0.687830688,149,40,0.788359788,158,31,0.835978836,189,22,0.119565217,184
5/11/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,875,21,0.9765625,735,161,0.8203125,816,80,0.910714286,842,54,0.939732143,896,51,0.056919643,896
5/10/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,206,4,0.980952381,178,32,0.847619048,189,21,0.9,192,18,0.914285714,210,14,0.06763285,207
5/10/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2153,38,0.982656321,1833,358,0.83660429,2002,189,0.913738019,2031,160,0.926973984,2191,148,0.067549064,2191
5/9/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,116,2,0.983050847,100,18,0.847457627,102,16,0.86440678,106,12,0.898305085,118,12,0.102564103,117
5/9/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,826,3,0.996381182,723,106,0.872135103,780,49,0.940892642,792,37,0.955367913,829,36,0.043425814,829
5/8/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,155,0,1,114,41,0.735483871,132,23,0.851612903,136,19,0.877419355,155,14,0.095890411,146
5/8/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2185,64,0.971542908,1827,422,0.812361049,2090,159,0.929301912,2117,132,0.941307248,2249,123,0.054690974,2249
5/7/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,209,0,1,166,43,0.794258373,180,29,0.861244019,189,20,0.90430622,209,22,0.106280193,207
5/7/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2567,18,0.99303675,2258,327,0.873500967,2462,123,0.952417795,2492,93,0.964023211,2585,110,0.042553191,2585
5/6/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,228,0,1,189,39,0.828947368,199,29,0.872807018,210,18,0.921052632,228,23,0.103139013,223
5/6/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,2029,36,0.982566586,1776,289,0.860048426,1993,72,0.965133172,2011,54,0.973849879,2065,107,0.051815981,2065
5/5/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,228,1,0.995633188,199,30,0.868995633,208,21,0.908296943,212,17,0.925764192,229,14,0.063926941,219
5/5/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee,1751,23,0.987034949,1578,196,0.88951522,1706,68,0.961668546,1718,56,0.96843292,1774,72,0.040586246,1774
5/4/2021,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Non-Shopee,179,0,1,149,30,0.832402235,169,10,0.944134078,173,6,0.966480447,179,5,0.027932961,179
